game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-27,641614,6,4,10,Victor Mesa,673516,Nasim Nuñez,683083,nunezna01,Eddy Alvarez,657193,alvared01,Brian Miller,675649,millebr03,Luis Marté,606336,martelu02,Peyton Burdick,680814,burdipe01,Magneuris Sierra,642423,sierrma01,Sandy León,506702,leonsa01,Chad Wallach,595453,wallach01,Dylan Carlson,666185,carlsdy01,Nolan Arenado,571448,arenano01,Justin Williams,642211,williju02,Paul Goldschmidt,502671,goldspa01,Kodi Whitley,676831,whitlko01,Nolan Gorman,669357,gormano01,Edmundo Sosa,624641,sosaed01,Tyler O'Neill,641933,oneilty01,Yadier Molina,425877,molinya01,"Alcantara, S",645261,alcansa01,Campbell,669294,campbpa02,Pop,647315,popza01,Bender,669622,bendean01,Detwiler,446321,detwiro01,Floro,571670,florody01,Flaherty,656427,flaheja01,"Kim, K",547942,kimkw01,"Cabrera, G",650893,cabrege01,"Reyes, Al",621052,reyesal02,"Thompson, Z.D.",668868,thompza02,Whitley,676831,whitlko01
