game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
633065,2021-07-29,3,0,3,135,San Diego Padres,115,Colorado Rockies,26996,27004,Raimel Tapia,606132,tapiara01,Brendan Rodgers,663898,rodgebr02,Charlie Blackmon,453568,blackch02,Trevor Story,596115,storytr01,Ryan McMahon,641857,mcmahry01,Sam Hilliard,656541,hillisa01,Rio Ruiz,547004,ruizri01,Dom Nuñez,624513,nunezdo01,Kyle Freeland,607536,freelky01,Tommy Pham,502054,phamth01,Fernando Tatis Jr.,665487,tatisfe02,Manny Machado,592518,machama01,Jake Cronenworth,630105,croneja01,Wil Myers,571976,myerswi01,Eric Hosmer,543333,hosmeer01,Austin Nola,543592,nolaau01,Trent Grisham,663757,grishtr01,Joe Musgrove,605397,musgrjo01,Joe Musgrove,605397,musgrjo01,Kyle Freeland,607536,freelky01,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Tim Hill,657612,hillti01,Pierce Johnson,572955,johnspi01,Emilio Pagán,641941,paganem01,Blake Snell,605483,snellbl01,Craig Stammen,489334,stammcr01,Ryan Weathers,677960,weathry01,Drew Pomeranz,519141,pomerdr01,Mark Melancon,453343,melanma01,Ben Bowden,641386,bowdebe01,Carlos Estévez,608032,estevca01,Lucas Gilbreath,656458,gilbrlu01,Austin Gomber,596295,gombeau01,Ashton Goudeau,623485,goudeas01,Jon Gray,592351,grayjo02,Tyler Kinley,641755,kinlety01,Germán Márquez,608566,marquge01,José Mujica,620445,mujicjo01,Zac Rosscup,573127,rosscza01,Antonio Santos,665733,santoan02,Jhoulys Chacín,468504,chacijh01,Daniel Bard,453268,bardda01,Drew Pomeranz,519141,pomerdr01,Mark Melancon,453343,melanma01,Jhoulys Chacín,468504,chacijh01,Daniel Bard,453268,bardda01,8.0
