game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
663216,2022-08-24,7,1,8,112,Chicago Cubs,138,St. Louis Cardinals,27020,27019,Lars Nootbaar,663457,nootbla01,Brendan Donovan,680977,donovbr01,Nolan Arenado,571448,arenano01,Nolan Gorman,669357,gormano01,Tyler O'Neill,641933,oneilty01,Corey Dickerson,572816,dickeco01,Albert Pujols,405395,pujolal01,Yadier Molina,425877,molinya01,Nick Madrigal,663611,madrini01,Ian Happ,664023,happia01,Franmil Reyes,614177,reyesfr01,Nico Hoerner,663538,hoernni01,Patrick Wisdom,621550,wisdopa01,Rafael Ortega,542364,ortegra01,Yan Gomes,543228,gomesya01,Nelson Velázquez,676369,velazne01,Luke Farrell,608652,farrelu01,Miles Mikolas,571945,mikolmi01,Rowan Wick,592858,wickro01,Mark Leiter Jr.,643410,leitema02,Brandon Hughes,676714,hughebr01,Kervin Castro,665645,castrke01,Génesis Cabrera,650893,cabrege01,8.5
