game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
663145,2022-04-21,3,4,7,112,Chicago Cubs,134,Pittsburgh Pirates,27020,27013,Daniel Vogelbach,596129,vogelda01,Bryan Reynolds,668804,reynobr01,Ke'Bryan Hayes,663647,hayeske01,Yoshi Tsutsugo,660294,tsutsyo01,Michael Chavis,656308,chavimi01,Ben Gamel,592325,gamelbe01,Cole Tucker,657061,tuckeco01,Roberto Pérez,547379,perezro02,Hoy Park,660829,parkho01,Rafael Ortega,542364,ortegra01,Seiya Suzuki,673548,suzukse01,Willson Contreras,575929,contrwi01,Ian Happ,664023,happia01,Frank Schwindel,643524,schwifr01,Jonathan Villar,542340,villajo01,Jason Heyward,518792,heywaja01,Patrick Wisdom,621550,wisdopa01,Nico Hoerner,663538,hoernni01,Mark Leiter Jr.,643410,leitema02,Bryse Wilson,669060,wilsobr02,Kyle Hendricks,543294,hendrky01,Sean Newcomb,656794,newcose01,Daniel Norris,596057,norrida01,Michael Rucker,621074,ruckemi01,Drew Smyly,592767,smylydr01,Justin Steele,657006,steelju01,Marcus Stroman,573186,stromma01,Keegan Thompson,624522,thompke02,Ethan Roberts,681799,roberet01,Scott Effross,664123,effrosc01,Chris Martin,455119,martich02,Rowan Wick,592858,wickro01,Mychal Givens,571710,givenmy01,David Robertson,502085,roberda08,Anthony Banda,607455,bandaan01,JT Brubaker,664141,brubajt01,Chase De Jong,608328,dejonch01,Aaron Fletcher,667465,fletcaa01,Mitch Keller,656605,kellemi03,Jose Quintana,500779,quintjo01,Zach Thompson,605507,thompza01,Miguel Yajure,664337,yajurmi01,Wil Crowe,640444,crowewi01,Dillon Peters,596071,peterdi01,Heath Hembree,592390,hembrhe01,David Bednar,670280,bednada01,Chris Stratton,608717,stratch01,Ethan Roberts,681799,roberet01,Scott Effross,664123,effrosc01,Chris Martin,455119,martich02,Rowan Wick,592858,wickro01,Mychal Givens,571710,givenmy01,David Robertson,502085,roberda08,Wil Crowe,640444,crowewi01,Dillon Peters,596071,peterdi01,Heath Hembree,592390,hembrhe01,David Bednar,670280,bednada01,Chris Stratton,608717,stratch01,9.0
