gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Away_P_10_Name,Away_P_10_ID,Away_P_10_bbrefID,Away_P_11_Name,Away_P_11_ID,Away_P_11_bbrefID
719228,2023-03-08,8,9,17,Jose Altuve,514888,altuvjo01,Ronald Acuña Jr.,660670,acunaro01,Luis Arraez,650333,arraelu01,Miguel Cabrera,408234,cabremi01,Salvador Perez,521692,perezsa02,Andrés Giménez,665926,gimenan01,Anthony Santander,623993,santaan02,Eugenio Suárez,553993,suareeu01,David Peralta,444482,peralda01,Mauricio Dubón,643289,dubonma01,Jake Meyers,676694,meyerja02,Chas McCormick,676801,mccorch01,Alex Bregman,608324,bregmal01,Bligh Madris,676632,madribl01,Alex McKenna,665173,unknown,Korey Lee,686676,leeko01,Dixon Machado,553988,machadi01,Joe Perez,669309,perezjo02,Brandon Bielak,656232,bielabr01,Ranger Suárez,624133,suarera01,Enoli Paredes,660600,pareden01,Jayden Murray,681151,unknown,Bryan Sammons,676614,unknown,Jimmy Endersby,684544,unknown,Jose Betances,677643,unknown,Darwinzon Hernández,650382,hernada02,Silvino Bracho,611093,brachsi01,Carlos Hernández,672578,hernaca04,Ryan Gusto,687473,unknown,Devin Conn,681958,unknown,José Quijada,650671,quijajo01,José Alvarado,621237,alvarjo03,Ronny Garcia,672774,unknown,Franny Cobos,678725,unknown
