game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
632730,2021-08-22,6,5,11,147,New York Yankees,142,Minnesota Twins,27001,27005,Luis Arraez,650333,arraelu01,Byron Buxton,621439,buxtoby01,Jorge Polanco,593871,polanjo01,Josh Donaldson,518626,donaljo02,Max Kepler,596146,keplema01,Miguel Sanó,593934,sanomi01,Rob Refsnyder,608701,refsnro01,Ryan Jeffers,680777,jeffery01,Andrelton Simmons,592743,simmoan01,DJ LeMahieu,518934,lemahdj01,Brett Gardner,458731,gardnbr01,Aaron Judge,592450,judgeaa01,Giancarlo Stanton,519317,stantmi03,Joey Gallo,608336,gallojo01,Luke Voit,572228,voitlu01,Gleyber Torres,650402,torregl01,Tyler Wade,642180,wadety01,Kyle Higashioka,543309,higasky01,Luis Gil,661563,gillu01,John Gant,607231,gantjo01,Gerrit Cole,543037,colege01,Nestor Cortes,641482,cortene01,Chad Green,643338,greench03,Michael King,650633,kingmi01,Corey Kluber,446372,klubeco01,Lucas Luetge,476595,luetglu01,Jordan Montgomery,656756,montgjo01,Wandy Peralta,593974,peralwa01,Joely Rodríguez,570257,rodrijo06,Clarke Schmidt,657376,schmicl01,Andrew Heaney,571760,heanean01,Albert Abreu,656061,abreual01,Aroldis Chapman,547973,chapmar01,Clay Holmes,605280,holmecl01,Jorge Alcala,660896,alcaljo01,Danny Coulombe,543056,couloda01,Griffin Jax,643377,jaxgr01,Juan Minaya,573668,minayju01,Jovani Moran,663558,moranjo01,Bailey Ober,641927,oberba01,Michael Pineda,501381,pinedmi01,Joe Ryan,657746,ryanjo04,Luke Farrell,608652,farrelu01,Caleb Thielbar,573204,thielca01,Kyle Barraclough,607457,barraky01,Tyler Duffey,608648,duffety01,Alex Colomé,517008,colomal01,Ralph Garza Jr.,621248,garzara01,Andrew Heaney,571760,heanean01,Albert Abreu,656061,abreual01,Aroldis Chapman,547973,chapmar01,Clay Holmes,605280,holmecl01,Luke Farrell,608652,farrelu01,Caleb Thielbar,573204,thielca01,Kyle Barraclough,607457,barraky01,Tyler Duffey,608648,duffety01,Alex Colomé,517008,colomal01,Ralph Garza Jr.,621248,garzara01,unknown
