game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
632868,2021-08-17,2,8,10,116,Detroit Tigers,108,Los Angeles Angels,26999,26998,Shohei Ohtani,660271,ohtansh01,David Fletcher,664058,fletcda02,Jared Walsh,665120,walshja01,Jose Iglesias,578428,iglesjo01,Brandon Marsh,669016,marshbr02,Jack Mayfield,608686,mayfija01,Jo Adell,666176,adelljo01,Kurt Suzuki,435559,suzukku01,Juan Lagares,501571,lagarju01,Robbie Grossman,543257,grossro01,Jonathan Schoop,570731,schoojo01,Miguel Cabrera,408234,cabremi01,Jeimer Candelario,600869,candeje01,Renato Núñez,600524,nunezre01,Harold Castro,605612,castrha01,Willi Castro,650489,castrwi01,Grayson Greiner,606988,greingr01,Victor Reyes,622682,reyesvi01,Casey Mize,663554,mizeca01,Dylan Bundy,605164,bundydy01,Tyler Alexander,641302,alexaty01,Derek Holland,502706,hollade01,Drew Hutchison,571800,hutchdr01,Matt Manning,666159,mannima02,Wily Peralta,503449,peralwi01,Erasmo Ramírez,541640,ramirer02,Tarik Skubal,669373,skubata01,Kyle Funkhouser,608335,funkhky01,Joe Jiménez,641729,jimenjo02,Michael Fulmer,605242,fulmemi01,José Cisnero,542585,cisnejo01,Gregory Soto,642397,sotogr01,Ian Krol,571871,krolia01,Jaime Barria,642545,barrija01,Reid Detmers,672282,detmere01,Junior Guerra,448855,guerrju02,James Hoyt,624586,hoytja01,Raisel Iglesias,628452,iglesra01,José Quijada,650671,quijajo01,Jose Quintana,500779,quintjo01,Sam Selman,572125,selmasa01,José Suarez,660761,suarejo01,Austin Warren,681810,warreau01,Steve Cishek,518553,cishest01,Mike Mayers,594577,mayermi01,Kyle Funkhouser,608335,funkhky01,Joe Jiménez,641729,jimenjo02,Michael Fulmer,605242,fulmemi01,José Cisnero,542585,cisnejo01,Gregory Soto,642397,sotogr01,Ian Krol,571871,krolia01,Austin Warren,681810,warreau01,Steve Cishek,518553,cishest01,Mike Mayers,594577,mayermi01,9.0
