game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-03-29,642223,5,5,10,Eric Filia,596107,Jordan Cowan,643268,Sam Haggerty,664059,haggesa01,Brian O'Keefe,657247,okeefbr01,Sam Travis,607752,travisa01,José Marmolejos,592530,marmojo01,Jantzen Witte,642220,Jack Reinheimer,595373,reinhja01,Dillon Thomas,605504,thomadi01,Mark Payton,592622,paytoma01,Scott Heineman,595981,heinesc01,Mike Freeman,502273,freemmi01,Tyler Stephenson,663886,stephty01,Alex Blandino,607468,blandal01,Alejo Lopez,664670,lopezal03,Kyle Farmer,571657,farmeky01,Nicky Delmonico,547170,delmoni01,Jose Barrero,676480,garcijo02,Flexen,623167,flexech01,Graveman,608665,graveke01,Montero,606160,montera01,Guerrieri,605260,guerrta02,Misiewicz,664948,misiean01,Vest,676684,vestwi01,Sadler,594987,sadleca02,Lail,621078,lailbr01,Finnegan,605232,finnebr01,"García, E",658305,garcied01,Lodolo,666157,lodolni01,Alaniz,595798,alanirj01,"Fulmer, C",608334,fulmeca01,Osich,592612,osichjo01,Hembree,592390,hembrhe01,Hendrix,641682,hendrry01
