gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID
661770,2022-09-14,5,1,6,Yandy Díaz,650490,diazya01,Wander Franco,677551,francwa01,Randy Arozarena,668227,arozara01,Harold Ramírez,623912,ramirha02,Ji Man Choi,596847,choiji01,Manuel Margot,622534,margoma01,Christian Bethancourt,542194,bethach01,Isaac Paredes,670623,paredis01,Taylor Walls,670764,wallsta01,George Springer,543807,springe01,Vladimir Guerrero Jr.,665489,guerrvl02,Bo Bichette,666182,bichebo01,Matt Chapman,656305,chapmma01,Cavan Biggio,624415,biggica01,Danny Jansen,643376,janseda01,Raimel Tapia,606132,tapiara01,Santiago Espinal,669289,espinsa01,Jackie Bradley Jr.,598265,bradlja02,Ross Stripling,548389,stripro01,Drew Rasmussen,656876,rasmudr01,Adam Cimber,643256,cimbead01,Yimi García,554340,garciyi01,Anthony Bass,542914,bassan01,Josh Fleming,676596,flemijo01
