game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
716801,2023-08-29,4,5,9,141,Toronto Blue Jays,120,Washington Nationals,27010,27017,CJ Abrams,682928,abramcj01,Lane Thomas,657041,thomala02,Joey Meneses,608841,menesjo01,Keibert Ruiz,660688,ruizke01,Dominic Smith,642086,smithdo02,Carter Kieboom,666198,kieboca01,Jake Alu,666906,aluja01,Ildemaro Vargas,545121,vargail01,Jacob Young,696285,youngja03,George Springer,543807,springe01,Davis Schneider,676914,schneda03,Vladimir Guerrero Jr.,665489,guerrvl02,Danny Jansen,643376,janseda01,Whit Merrifield,593160,merriwh01,Alejandro Kirk,672386,kirkal01,Ernie Clement,676391,clemeer01,Santiago Espinal,669289,espinsa01,Kevin Kiermaier,595281,kiermke01,José Berríos,621244,berrijo01,MacKenzie Gore,669022,gorema01,Chris Bassitt,605135,bassich01,Génesis Cabrera,650893,cabrege01,Yimi García,554340,garciyi01,Kevin Gausman,592332,gausmke01,Jordan Hicks,663855,hicksjo03,Jay Jackson,543351,jacksja01,Yusei Kikuchi,579328,kikucyu01,Tim Mayza,641835,mayzati01,Trevor Richards,670950,richatr01,Jordan Romano,605447,romanjo03,Hyun Jin Ryu,547943,ryuhy01,Bowden Francis,670102,francbo01,Joan Adon,672851,adonjo01,Patrick Corbin,571578,corbipa01,Robert Garcia,676395,garciro04,Josiah Gray,680686,grayjo03,Jake Irvin,663623,irvinja01,Andrés Machado,600921,machaan02,Jordan Weems,607179,weemsjo01,Trevor Williams,592866,willitr01,Mason Thompson,666168,thompma02,Hunter Harvey,640451,harvehu01,Kyle Finnegan,640448,finneky01,Bowden Francis,670102,francbo01,Mason Thompson,666168,thompma02,Hunter Harvey,640451,harvehu01,Kyle Finnegan,640448,finneky01,8.0
