game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
716498,2023-09-21,5,4,9,139,Tampa Bay Rays,108,Los Angeles Angels,27003,26998,Randal Grichuk,545341,grichra01,Zach Neto,687263,netoza01,Brandon Drury,592273,drurybr01,Logan O'Hoppe,681351,ohopplo01,C.J. Cron,543068,croncj01,Jared Walsh,665120,walshja01,Jo Adell,666176,adelljo01,David Fletcher,664058,fletcda02,Michael Stefanic,683021,stefami01,Yandy Díaz,650490,diazya01,Brandon Lowe,664040,lowebr01,Isaac Paredes,670623,paredis01,Randy Arozarena,668227,arozara01,Josh Lowe,666139,lowejo01,Manuel Margot,622534,margoma01,Taylor Walls,670764,wallsta01,Jonathan Aranda,666018,arandjo01,René Pinto,650907,pintore02,Zach Eflin,621107,eflinza01,Griffin Canning,656288,cannigr01,Jason Adam,592094,adamja01,Taj Bradley,671737,bradlta01,Aaron Civale,650644,civalaa01,Pete Fairbanks,664126,fairbpe01,Tyler Glasnow,607192,glasnty01,Kevin Kelly,687330,kellyke02,Zack Littell,641793,litteza01,Erasmo Ramírez,541640,ramirer02,Robert Stephenson,596112,stephro01,Shawn Armstrong,542888,armstsh01,Jake Diekman,518617,diekmja01,Colin Poche,621363,pocheco01,Andrew Kittredge,552640,kittran01,Reid Detmers,672282,detmere01,Jhonathan Diaz,646242,diazjh01,Jimmy Herget,623474,hergeji01,Kenny Rosenberg,670046,rosenke01,Patrick Sandoval,663776,sandopa02,José Suarez,660761,suarejo01,Andrew Wantz,681806,wantzan01,José Marte,665896,martejo01,José Soriano,667755,soriajo02,Ben Joyce,690829,joycebe01,Carlos Estévez,608032,estevca01,Shawn Armstrong,542888,armstsh01,Jake Diekman,518617,diekmja01,Colin Poche,621363,pocheco01,Andrew Kittredge,552640,kittran01,José Marte,665896,martejo01,José Soriano,667755,soriajo02,Ben Joyce,690829,joycebe01,Carlos Estévez,608032,estevca01,7.5
