game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
633202,2021-07-24,3,15,18,143,Philadelphia Phillies,144,Atlanta Braves,26995,27009,Joc Pederson,592626,pederjo01,Ozzie Albies,645277,albieoz01,Freddie Freeman,518692,freemfr01,Austin Riley,663586,rileyau01,Dansby Swanson,621020,swansda01,Stephen Vogt,519390,vogtst01,Abraham Almonte,501659,almonab01,Guillermo Heredia,628338,heredgu01,Drew Smyly,592767,smylydr01,Jean Segura,516416,segurje01,J.T. Realmuto,592663,realmjt01,Bryce Harper,547180,harpebr03,Andrew McCutchen,457705,mccutan01,Rhys Hoskins,656555,hoskirh01,Alec Bohm,664761,bohmal01,Didi Gregorius,544369,gregodi01,Luke Williams,663897,willilu01,Vince Velasquez,592826,velasvi01,Vince Velasquez,592826,velasvi01,Drew Smyly,592767,smylydr01,José Alvarado,621237,alvarjo03,Archie Bradley,605151,bradlar01,Connor Brogdon,641401,brogdco01,Spencer Howard,675921,howarsp01,Matt Moore,519043,moorema02,Héctor Neris,593576,nerishe01,Aaron Nola,605400,nolaaa01,Ranger Suárez,624133,suarera01,Zack Wheeler,554430,wheelza01,Brandon Kintzler,445213,kintzbr01,Cristopher Sánchez,650911,sanchcr01,Enyel De Los Santos,660853,delosen01,Ronald Torreyes,591720,torrero01,Jesse Chavez,445926,chaveje01,Max Fried,608331,friedma01,Chris Martin,455119,martich02,Charlie Morton,450203,mortoch02,Kyle Muller,666205,mulleky01,Sean Newcomb,656794,newcose01,Edgar Santana,650828,santaed01,Will Smith,519293,smithwi04,Touki Toussaint,657053,toussto01,Josh Tomlin,458708,tomlijo01,Tyler Matzek,554431,matzety01,Luke Jackson,592426,jackslu01,Shane Greene,572888,greensh02,Brandon Kintzler,445213,kintzbr01,Cristopher Sánchez,650911,sanchcr01,Enyel De Los Santos,660853,delosen01,Ronald Torreyes,591720,torrero01,Josh Tomlin,458708,tomlijo01,Tyler Matzek,554431,matzety01,Luke Jackson,592426,jackslu01,Shane Greene,572888,greensh02,10.5
