game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
634286,2021-05-01,6,14,20,109,Arizona Diamondbacks,115,Colorado Rockies,27007,27004,Raimel Tapia,606132,tapiara01,Trevor Story,596115,storytr01,Ryan McMahon,641857,mcmahry01,C.J. Cron,543068,croncj01,Charlie Blackmon,453568,blackch02,Garrett Hampson,641658,hampsga01,Yonathan Daza,602074,dazayo01,Dom Nuñez,624513,nunezdo01,Austin Gomber,596295,gombeau01,Pavin Smith,656976,smithpa04,Carson Kelly,608348,kellyca02,Asdrúbal Cabrera,452678,cabreas01,Eduardo Escobar,500871,escobed01,Wyatt Mathisen,621500,mathiwy01,Josh VanMeter,642165,vanmejo01,Nick Ahmed,605113,ahmedni01,Josh Rojas,668942,rojasjo01,Zac Gallen,668678,galleza01,Zac Gallen,668678,galleza01,Austin Gomber,596295,gombeau01,Madison Bumgarner,518516,bumgama01,Taylor Clarke,664199,clarkta01,Stefan Crichton,592233,crichst01,Chris Devenski,606965,devench02,Kevin Ginkel,656464,ginkeke01,Merrill Kelly,518876,kellyme01,Riley Smith,642092,smithri01,Luke Weaver,596133,weavelu01,Alex Young,622065,youngal01,Caleb Smith,592761,smithca03,J.B. Bukauskas,656266,bukaujb01,Matt Peacock,676840,peacoma01,Asdrúbal Cabrera,452678,cabreas01,Wyatt Mathisen,621500,mathiwy01,Daniel Bard,453268,bardda01,Jhoulys Chacín,468504,chacijh01,Chi Chi González,592346,gonzach01,Jon Gray,592351,grayjo02,Tyler Kinley,641755,kinlety01,Germán Márquez,608566,marquge01,Jordan Sheffield,642068,sheffjo01,Robert Stephenson,596112,stephro01,Ben Bowden,641386,bowdebe01,Mychal Givens,571710,givenmy01,Justin Lawrence,664875,lawreju01,Lucas Gilbreath,656458,gilbrlu01,Caleb Smith,592761,smithca03,J.B. Bukauskas,656266,bukaujb01,Matt Peacock,676840,peacoma01,Asdrúbal Cabrera,452678,cabreas01,Wyatt Mathisen,621500,mathiwy01,Ben Bowden,641386,bowdebe01,Mychal Givens,571710,givenmy01,Justin Lawrence,664875,lawreju01,Lucas Gilbreath,656458,gilbrlu01,8.0
