game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
662259,2022-05-09,0,6,6,135,San Diego Padres,112,Chicago Cubs,26996,27020,Willson Contreras,575929,contrwi01,Seiya Suzuki,673548,suzukse01,Patrick Wisdom,621550,wisdopa01,Yan Gomes,543228,gomesya01,Frank Schwindel,643524,schwifr01,Nico Hoerner,663538,hoernni01,Ian Happ,664023,happia01,Nick Madrigal,663611,madrini01,Jason Heyward,518792,heywaja01,Jake Cronenworth,630105,croneja01,Jurickson Profar,595777,profaju01,Manny Machado,592518,machama01,Eric Hosmer,543333,hosmeer01,Ha-Seong Kim,673490,kimha01,Jorge Alfaro,595751,alfarjo01,Trent Grisham,663757,grishtr01,Austin Nola,543592,nolaau01,José Azocar,640492,azocajo01,MacKenzie Gore,669022,gorema01,Kyle Hendricks,543294,hendrky01,Mike Clevinger,605182,clevimi01,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Luis García,472610,garcilu03,Sean Manaea,640455,manaese01,Nick Martinez,607259,martini01,Joe Musgrove,605397,musgrjo01,Taylor Rogers,573124,rogerta01,Robert Suarez,663158,suarero01,Steven Wilson,621051,wilsost02,Craig Stammen,489334,stammcr01,Dinelson Lamet,659275,lametdi01,Ray Kerr,678061,kerrra01,Mychal Givens,571710,givenmy01,Robert Gsellman,607229,gsellro01,Chris Martin,455119,martich02,Conner Menez,669214,menezco01,Daniel Norris,596057,norrida01,Michael Rucker,621074,ruckemi01,Drew Smyly,592767,smylydr01,Justin Steele,657006,steelju01,Keegan Thompson,624522,thompke02,Rowan Wick,592858,wickro01,Scott Effross,664123,effrosc01,Craig Stammen,489334,stammcr01,Dinelson Lamet,659275,lametdi01,Ray Kerr,678061,kerrra01,Scott Effross,664123,effrosc01,7.5
