game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_4_Name,Away_P_4_ID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2023-02-27,719353,1,10,11,Mike Ford,645801,fordmi01,Leonys Martin,547982,martile01,Jake Scheiner,676595,Zach DeLoach,676113,deloaza01,Cade Marlowe,687799,marloca01,Leo Rivas,660844,rivasle01,Kaden Polcovich,687659,Harry Ford,695670,Kean Wong,642221,wongke01,Bryan Ramos,682868,ramosbr01,Adam Hackenberg,680753,Adam Haseley,656514,haselad01,Leury García,544725,garcile02,Jake Burger,669394,burgeja01,Romy Gonzalez,663853,gonzaro01,José Rodríguez,679563,rodrijo09,Zach Remillard,621545,remilza01,Oscar Colás,693049,colasos01,Flexen,623167,flexech01,Bernardino,657514,bernabr01,"Nunez, K",674555,Rinehart,686827,"Williams, T",592865,willita01,Margevicius,676606,margeni01,Then,672730,thenju01,Campbell,663462,campbis01,Haberer,683065,Scholtens,669947,scholje01,"López, R",625643,lopezre01,"Burke, S",680732,Foster,641582,fostema01,Avila,687014,avilani01,German,681464,germafr02,Peralta,671111,peralsa01
