game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
661128,2022-09-29,10,9,19,136,Seattle Mariners,140,Texas Rangers,27011,27002,Marcus Semien,543760,semiema01,Nathaniel Lowe,663993,lowena01,Adolis García,666969,garciad02,Josh Jung,673962,jungjo01,Mark Mathias,664029,mathima01,Bubba Thompson,669352,thompbu01,Sam Huff,669087,huffsa01,Kevin Plawecki,608700,plaweke01,Josh Smith,669701,smithjo11,J.P. Crawford,641487,crawfjp01,Ty France,664034,francty01,Eugenio Suárez,553993,suareeu01,Mitch Haniger,571745,hanigmi01,Cal Raleigh,663728,raleica01,Jesse Winker,608385,winkeje01,Jarred Kelenic,672284,kelenja01,Dylan Moore,664238,mooredy01,Adam Frazier,624428,fraziad01,Marco Gonzales,594835,gonzama02,Jon Gray,592351,grayjo02,Matthew Boyd,571510,boydma01,Luis Castillo,622491,castilu02,Matt Festa,670036,festama01,Logan Gilbert,669302,gilbelo01,George Kirby,669923,kirbyge01,Robbie Ray,592662,rayro02,Penn Murfee,682171,murfepe01,Matt Brash,666374,brashma01,Paul Sewald,623149,sewalpa01,Andrés Muñoz,662253,munozan01,Diego Castillo,650895,castidi01,Erik Swanson,657024,swanser01,Chris Flexen,623167,flexech01,Joe Barlow,669618,barlojo01,Taylor Hearn,621368,hearnta01,Spencer Howard,675921,howarsp01,Tyson Miller,668338,millety01,Glenn Otto,657248,ottogl01,Martín Pérez,527048,perezma02,Cole Ragans,666142,raganco01,Dennis Santana,642701,santade01,Jesus Tinoco,622786,tinocje01,Brock Burke,656271,burkebr01,Matt Moore,519043,moorema02,Jonathan Hernández,642546,hernajo02,José Leclerc,600917,leclejo01,John King,667463,kingjo01,Penn Murfee,682171,murfepe01,Matt Brash,666374,brashma01,Paul Sewald,623149,sewalpa01,Andrés Muñoz,662253,munozan01,Diego Castillo,650895,castidi01,Erik Swanson,657024,swanser01,Chris Flexen,623167,flexech01,Brock Burke,656271,burkebr01,Matt Moore,519043,moorema02,Jonathan Hernández,642546,hernajo02,José Leclerc,600917,leclejo01,John King,667463,kingjo01,7.0
