game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
634576,2021-04-02,4,2,6,135,San Diego Padres,109,Arizona Diamondbacks,26996,27007,Tim Locastro,641796,locasti01,Ketel Marte,606466,marteke01,Christian Walker,572233,walkech02,Eduardo Escobar,500871,escobed01,Asdrúbal Cabrera,452678,cabreas01,Carson Kelly,608348,kellyca02,Josh Rojas,668942,rojasjo01,Wyatt Mathisen,621500,mathiwy01,Merrill Kelly,518876,kellyme01,Tommy Pham,502054,phamth01,Fernando Tatis Jr.,665487,tatisfe02,Manny Machado,592518,machama01,Eric Hosmer,543333,hosmeer01,Wil Myers,571976,myerswi01,Jake Cronenworth,630105,croneja01,Luis Campusano,669134,campulu01,Jurickson Profar,595777,profaju01,Blake Snell,605483,snellbl01,Blake Snell,605483,snellbl01,Merrill Kelly,518876,kellyme01,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Tim Hill,657612,hillti01,Keone Kela,605309,kelake01,Adrian Morejon,670970,morejad01,Joe Musgrove,605397,musgrjo01,Chris Paddack,663978,paddach01,Drew Pomeranz,519141,pomerdr01,Ryan Weathers,677960,weathry01,Craig Stammen,489334,stammcr01,Taylor Williams,592865,willita01,Emilio Pagán,641941,paganem01,Mark Melancon,453343,melanma01,Madison Bumgarner,518516,bumgama01,Chris Devenski,606965,devench02,Caleb Smith,592761,smithca03,Riley Smith,642092,smithri01,Joakim Soria,465657,soriajo01,Luke Weaver,596133,weavelu01,Taylor Widener,642203,widenta01,Alex Young,622065,youngal01,Yoan López,661255,lopezyo01,Kevin Ginkel,656464,ginkeke01,Taylor Clarke,664199,clarkta01,Stefan Crichton,592233,crichst01,Craig Stammen,489334,stammcr01,Taylor Williams,592865,willita01,Emilio Pagán,641941,paganem01,Mark Melancon,453343,melanma01,Yoan López,661255,lopezyo01,Kevin Ginkel,656464,ginkeke01,Taylor Clarke,664199,clarkta01,Stefan Crichton,592233,crichst01,7.5
