game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
717517,2023-07-03,2,3,5,120,Washington Nationals,113,Cincinnati Reds,27017,27000,TJ Friedl,670770,friedtj01,Matt McLain,680574,mclaima01,Jonathan India,663697,indiajo01,Elly De La Cruz,682829,delacel01,Jake Fraley,641584,fraleja01,Joey Votto,458015,vottojo01,Spencer Steer,668715,steersp01,Tyler Stephenson,663886,stephty01,Lane Thomas,657041,thomala02,Luis García Jr.,671277,garcilu04,Jeimer Candelario,600869,candeje01,Dominic Smith,642086,smithdo02,Joey Meneses,608841,menesjo01,Keibert Ruiz,660688,ruizke01,Corey Dickerson,572816,dickeco01,CJ Abrams,682928,abramcj01,Jake Irvin,663623,irvinja01,Luke Weaver,596133,weavelu01,Jordan Weems,607179,weemsjo01,Joe La Sorsa,686747,lasorjo01,Amos Willingham,686294,william01,Ian Gibaut,664139,gibauia01,Buck Farmer,571656,farmebu01,Derek Law,571882,lawde01,Alexis Díaz,664747,diazal03,10.5
