game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_8_Name,Away_P_8_ID,Away_P_9_Name,Away_P_9_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2023-02-25,719388,9,7,16,Zach Britton,676309,Andres Sosa,703245,Luis De Los Santos,665782,Stevie Berman,670281,Cam Eden,686490,edenca01,Spencer Horwitz,687462,horwisp01,Davis Schneider,676914,schneda03,LJ Talley,663544,Wynton Bernard,592144,bernawy01,Liover Peguero,678894,pegueli01,Canaan Smith-Njigba,675986,smithca05,Tucupita Marcano,672779,marcatu01,Chavez Young,669945,Nick Gonzales,693304,gonzani01,Endy Rodríguez,682848,rodrien01,Jared Triolo,669707,triolja01,Cal Mitchell,668751,mitchca01,Henry Davis,680779,davishe01,Kikuchi,579328,kikucyu01,"Thompson, Z.R.",605507,thompza01,Burnette,694787,Thornton,663423,thorntr01,"Jackson, J",543351,jacksja01,Fry,643316,frypa01,"Hernandez, A",681753,Eisert,685126,Rees,682448,"Keller, M",656605,kellemi03,Contreras,672710,contrro01,Bednar,670280,bednada01,"García, J",606424,garcija04,De Jong,608328,dejonch01,Underwood Jr.,621249,underdu01,Zastryzny,642239,zastrro01,Zamora,623354,zamorda01
