game_date,gamepk,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID
2024-05-21,746716,2,2,Luis Campusano,669134,campulu01,Jurickson Profar,595777,profaju01,Donovan Solano,456781,solando01,Jackson Merrill,701538,merrija01,Manny Machado,592518,machama01,Fernando Tatis Jr.,665487,tatisfe02,Jake Cronenworth,630105,croneja01,Ha-Seong Kim,673490,kimha01,Luis Arraez,650333,arraelu01,Elly De La Cruz,682829,delacel01,Mike Ford,645801,fordmi01,Jonathan India,663697,indiajo01,Will Benson,666181,bensowi01,Jeimer Candelario,600869,candeje01,Santiago Espinal,669289,espinsa01,Tyler Stephenson,663886,stephty01,Jacob Hurtubise,674441,hurtuja01,Stuart Fairchild,656413,faircst01,Musgrove,605397,musgrjo01,Morejon,670970,morejad01,Brito,666745,britojh01,Matsui,673513,matsuyu01,Kolek,663568,kolekst01,"Abbott, A",671096,abbotan01,"Cruz, F",518585,cruzfe01,"Díaz, A",664747,diazal03
