game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
662574,2022-08-19,2,1,3,119,Los Angeles Dodgers,146,Miami Marlins,27015,27022,Jon Berti,542932,bertijo01,Miguel Rojas,500743,rojasmi02,Jesús Aguilar,542583,aguilje01,Brian Anderson,605119,anderbr06,Nick Fortes,663743,forteni01,Jacob Stallings,607732,stallja01,Charles Leblanc,641779,leblach01,Peyton Burdick,680814,burdipe01,Jerar Encarnación,666464,encarje01,Mookie Betts,605141,bettsmo01,Trea Turner,607208,turnetr01,Freddie Freeman,518692,freemfr01,Will Smith,669257,smithwi05,Justin Turner,457759,turneju01,Chris Taylor,621035,tayloch03,Hanser Alberto,593643,alberha01,Trayce Thompson,572204,thomptr01,Gavin Lux,666158,luxga01,Tyler Anderson,542881,anderty01,Jesús Luzardo,666200,luzarje01,Phil Bickford,641360,bickfph01,Caleb Ferguson,657571,ferguca01,Tony Gonsolin,664062,gonsoto01,Andrew Heaney,571760,heanean01,Craig Kimbrel,518886,kimbrcr01,Reyes Moronta,606625,moronre01,Ryan Pepiot,686752,pepiory01,David Price,456034,priceda01,Julio Urías,628711,uriasju01,Alex Vesia,681911,vesiaal01,Chris Martin,455119,martich02,Evan Phillips,623465,phillev01,Sandy Alcantara,645261,alcansa01,Richard Bleier,542947,bleieri01,Huascar Brazoban,623211,brazohu01,Edward Cabrera,665795,cabreed02,Pablo López,641154,lopezpa01,Tommy Nance,667297,nanceto01,Andrew Nardi,677053,nardian01,Tanner Scott,656945,scottta01,Cole Sulser,642121,sulseco01,Steven Okert,595345,okertst01,Dylan Floro,571670,florody01,Chris Martin,455119,martich02,Evan Phillips,623465,phillev01,Steven Okert,595345,okertst01,Dylan Floro,571670,florody01,8.0
