game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,over_under_runline
746220,2024-06-07,1,7,8,108,Los Angeles Angels,117,Houston Astros,26998,27023,Jose Altuve,514888,altuvjo01,Alex Bregman,608324,bregmal01,Yordan Alvarez,670541,alvaryo01,Jeremy Peña,665161,penaje02,Yainer Diaz,673237,diazya02,Jake Meyers,676694,meyerja02,Victor Caratini,605170,caratvi01,José Abreu,547989,abreujo02,Trey Cabbage,663550,cabbatr01,Nolan Schanuel,694384,schanno01,Luis Rengifo,650859,rengilu01,Taylor Ward,621493,wardta01,Kevin Pillar,607680,pillake01,Logan O'Hoppe,681351,ohopplo01,Jo Adell,666176,adelljo01,Zach Neto,687263,netoza01,Cole Tucker,657061,tuckeco01,Kyren Paris,677347,parisky01,Griffin Canning,656288,cannigr01,Framber Valdez,664285,valdefr01,Tyler Anderson,542881,anderty01,Adam Cimber,643256,cimbead01,Carlos Estévez,608032,estevca01,Carson Fulmer,608334,fulmeca01,Luis García,472610,garcilu03,Ben Joyce,690829,joycebe01,Matt Moore,519043,moorema02,Patrick Sandoval,663776,sandopa02,José Soriano,667755,soriajo02,José Suarez,660761,suarejo01,Hunter Strickland,519326,strichu01,Roansy Contreras,672710,contrro01,Bryan Abreu,650556,abreubr01,Spencer Arrighetti,681293,arrigsp01,Ronel Blanco,669854,blancro01,Hunter Brown,686613,brownhu01,Shawn Dubin,681869,dubinsh01,Josh Hader,623352,haderjo01,Nick Hernandez,663321,hernani01,Seth Martinez,661527,martise01,Rafael Montero,606160,montera01,Ryan Pressly,519151,pressry01,Tayler Scott,605463,scottta02,Justin Verlander,434378,verlaju01,Hunter Strickland,519326,strichu01,Roansy Contreras,672710,contrro01,8.5
