game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
641933,2021-03-08,7,7,14,138,St. Louis Cardinals,146,Miami Marlins,27019,27022,Starling Marte,516782,martest01,Corey Dickerson,572816,dickeco01,Jesús Aguilar,542583,aguilje01,Garrett Cooper,643265,coopega03,Brian Anderson,605119,anderbr06,Adam Duvall,594807,duvalad01,Isan Díaz,656371,diazis01,Miguel Rojas,500743,rojasmi02,Tommy Edman,669242,edmanto01,Paul Goldschmidt,502671,goldspa01,Nolan Arenado,571448,arenano01,Paul DeJong,657557,dejonpa01,Dylan Carlson,666185,carlsdy01,Tyler O'Neill,641933,oneilty01,Andrew Knizner,668800,kniznan01,Lane Thomas,657041,thomala02,Kwang Hyun Kim,547942,kimkw01,Elieser Hernández,622694,hernael01,Junior Fernández,658551,fernaju01,Roel Ramírez,641995,ramirro02,Daniel Ponce de Leon,594965,ponceda01,Andrew Miller,453192,millean01,Connor Jones,640453,unknown,Giovanny Gallegos,606149,gallegi01,Evan Kruczynski,676358,unknown,Ryan Helsley,664854,helslry01,Dylan Lee,669276,leedy01,Anthony Bass,542914,bassan01,Ross Detwiler,446321,detwiro01,Braxton Garrett,666129,garrebr01,Cody Poteet,547001,poteeco01,Alexander Guillen,642565,unknown,unknown
