game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
718536,2023-04-17,1,10,11,133,Oakland Athletics,112,Chicago Cubs,27016,27020,Nico Hoerner,663538,hoernni01,Dansby Swanson,621020,swansda01,Ian Happ,664023,happia01,Seiya Suzuki,673548,suzukse01,Trey Mancini,641820,mancitr01,Patrick Wisdom,621550,wisdopa01,Cody Bellinger,641355,bellico01,Yan Gomes,543228,gomesya01,Nick Madrigal,663611,madrini01,Esteury Ruiz,665923,ruizes01,Ryan Noda,676116,nodary01,Aledmys Díaz,649557,diazal02,Brent Rooker,667670,rookebr01,Tony Kemp,643393,kempto01,Jesús Aguilar,542583,aguilje01,Shea Langeliers,669127,langesh01,Conner Capel,668843,capelco01,Kevin Smith,675656,smithke05,Kyle Muller,666205,mulleky01,Hayden Wesneski,669713,wesneha01,Shintaro Fujinami,660261,fujinsh01,Zach Jackson,667427,jacksza02,James Kaprielian,621076,kaprija01,Richard Lovelady,663992,lovelri01,Trevor May,543507,maytr01,Sam Moll,594580,mollsa01,JP Sears,676664,searsjp01,Jeurys Familia,544727,familje01,Adrián Martínez,661309,martiad01,Chad Smith,663385,smithch12,Adbert Alzolay,640470,alzolad01,Brad Boxberger,502202,boxbebr01,Michael Fulmer,605242,fulmemi01,Mark Leiter Jr.,643410,leitema02,Michael Rucker,621074,ruckemi01,Drew Smyly,592767,smylydr01,Marcus Stroman,573186,stromma01,Jameson Taillon,592791,taillja01,Keegan Thompson,624522,thompke02,Brandon Hughes,676714,hughebr01,Julian Merryweather,657240,merryju01,Jeurys Familia,544727,familje01,Adrián Martínez,661309,martiad01,Chad Smith,663385,smithch12,Brandon Hughes,676714,hughebr01,Julian Merryweather,657240,merryju01,8.0
