game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
632737,2021-08-28,3,5,8,114,Cleveland Indians,111,Boston Red Sox,27014,27021,Jarren Duran,680776,duranja01,Kyle Schwarber,656941,schwaky01,J.D. Martinez,502110,martijd02,Xander Bogaerts,593428,bogaexa01,Rafael Devers,646240,deverra01,Alex Verdugo,657077,verdual01,Christian Vázquez,543877,vazquch01,Travis Shaw,543768,shawtr01,Jonathan Araúz,660620,arauzjo01,Myles Straw,664702,strawmy01,Amed Rosario,642708,rosaram01,José Ramírez,608070,ramirjo01,Franmil Reyes,614177,reyesfr01,Bradley Zimmer,605548,zimmebr01,Bobby Bradley,656252,bradlbo01,Austin Hedges,595978,hedgeau01,Daniel Johnson,669288,johnsda07,Andrés Giménez,665926,gimenan01,Cal Quantrill,615698,quantca01,Nathan Eovaldi,543135,eovalna01,Logan Allen,663531,allenlo01,Justin Garza,621057,garzaju01,Sam Hentges,656529,hentgsa01,J.C. Mejía,650496,mejiaje02,Eli Morgan,669212,morgael01,Blake Parker,453284,parkebl01,Zach Plesac,668676,plesaza01,Trevor Stephan,663986,stephtr01,Bryan Shaw,543766,shawbr01,Emmanuel Clase,661403,claseem01,Nick Wittgren,621295,wittgni01,Alex Young,622065,youngal01,Matt Barnes,598264,barnema01,Tanner Houck,656557,houckta01,Nick Pivetta,601713,pivetni01,Hansel Robles,570663,robleha01,Eduardo Rodriguez,593958,rodried05,Chris Sale,519242,salech01,Josh Taylor,657031,taylojo02,Hirokazu Sawamura,617228,sawamhi01,Austin Davis,656354,davisau01,Garrett Richards,572070,richaga01,Garrett Whitlock,676477,whitlga01,Martín Pérez,527048,perezma02,Adam Ottavino,493603,ottavad01,Bryan Shaw,543766,shawbr01,Emmanuel Clase,661403,claseem01,Nick Wittgren,621295,wittgni01,Alex Young,622065,youngal01,Josh Taylor,657031,taylojo02,Hirokazu Sawamura,617228,sawamhi01,Austin Davis,656354,davisau01,Garrett Richards,572070,richaga01,Garrett Whitlock,676477,whitlga01,Martín Pérez,527048,perezma02,Adam Ottavino,493603,ottavad01,8.0
