game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
632387,2021-09-23,2,3,5,113,Cincinnati Reds,120,Washington Nationals,27000,27017,Lane Thomas,657041,thomala02,Alcides Escobar,444876,escobal02,Juan Soto,665742,sotoju01,Josh Bell,605137,belljo02,Luis García Jr.,671277,garcilu04,Keibert Ruiz,660688,ruizke01,Carter Kieboom,666198,kieboca01,Andrew Stevenson,664057,stevean01,Patrick Corbin,571578,corbipa01,Jonathan India,663697,indiajo01,Tyler Stephenson,663886,stephty01,Nick Castellanos,592206,casteni01,Joey Votto,458015,vottojo01,Kyle Farmer,571657,farmeky01,Eugenio Suárez,553993,suareeu01,Delino DeShields,592261,deshide02,Jose Barrero,676480,garcijo02,Luis Castillo,622491,castilu02,Luis Castillo,622491,castilu02,Patrick Corbin,571578,corbipa01,Mychal Givens,571710,givenmy01,Sonny Gray,543243,grayso01,Jeff Hoffman,656546,hoffmje02,Michael Lorenzen,547179,lorenmi01,Tyler Mahle,641816,mahlety01,Dauri Moreta,664294,moretda01,Tony Santillan,663574,santito01,Lucas Sims,608371,simslu01,Justin Wilson,458677,wilsoju10,Luis Cessa,570666,cessalu01,Amir Garrett,607237,garream01,Art Warren,605521,warrear01,Alberto Baldonado,593604,baldoal01,Sam Clay,621348,claysa01,Paolo Espino,502179,espinpa01,Erick Fedde,607200,feddeer01,Josiah Gray,680686,grayjo03,Ryne Harper,607560,harpery01,Andrés Machado,600921,machaan02,Patrick Murphy,641907,murphpa02,Sean Nolin,543594,nolinse01,Josh Rogers,642028,rogerjo01,Jhon Romero,664584,romerjh01,Austin Voth,608723,vothau01,Mason Thompson,666168,thompma02,Tanner Rainey,663432,raineta01,Kyle Finnegan,640448,finneky01,Luis Cessa,570666,cessalu01,Amir Garrett,607237,garream01,Art Warren,605521,warrear01,Mason Thompson,666168,thompma02,Tanner Rainey,663432,raineta01,Kyle Finnegan,640448,finneky01,9.0
