game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
718314,2023-05-03,6,0,6,118,Kansas City Royals,110,Baltimore Orioles,27006,27008,Cedric Mullins,656775,mullice01,Adley Rutschman,668939,rutscad01,Ryan Mountcastle,663624,mountry01,Anthony Santander,623993,santaan02,Kyle Stowers,669065,stoweky01,Jorge Mateo,622761,mateojo01,Adam Frazier,624428,fraziad01,Ramón Urías,602104,uriasra01,Ryan O'Hearn,656811,ohearry01,Bobby Witt Jr.,677951,wittbo02,Vinnie Pasquantino,686469,pasquvi01,Salvador Perez,521692,perezsa02,MJ Melendez,669004,melenmj01,Edward Olivares,658668,olivaed02,Nick Pratto,668472,prattni01,Michael Massey,686681,massemi02,Maikel Garcia,672580,garcima01,Kyle Isbel,664728,isbelky01,Zack Greinke,425844,greinza01,Kyle Gibson,502043,gibsoky01,Scott Barlow,605130,barlosc01,Austin Cox,680735,coxau01,Carlos Hernández,672578,hernaca04,Brad Keller,641745,kellebr01,Jordan Lyles,543475,lylesjo01,Brady Singer,663903,singebr01,Josh Taylor,657031,taylojo02,Ryan Yarbrough,642232,yarbrry01,Taylor Clarke,664199,clarkta01,Aroldis Chapman,547973,chapmar01,Amir Garrett,607237,garream01,Josh Staumont,622251,staumjo01,Bryan Baker,641329,bakerbr01,Mike Baumann,657508,baumami01,Félix Bautista,642585,bautife01,Yennier Cano,666974,canoye01,Danny Coulombe,543056,couloda01,Dean Kremer,665152,kremede01,Cionel Pérez,672335,perezci01,Grayson Rodriguez,680570,rodrigr01,Austin Voth,608723,vothau01,Tyler Wells,669330,wellsty01,Keegan Akin,669211,akinke01,Taylor Clarke,664199,clarkta01,Aroldis Chapman,547973,chapmar01,Amir Garrett,607237,garream01,Josh Staumont,622251,staumjo01,Keegan Akin,669211,akinke01,9.0
