game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
744901,2024-08-06,5,2,7,141,Toronto Blue Jays,110,Baltimore Orioles,27010,27008,Colton Cowser,681297,cowseco01,Anthony Santander,623993,santaan02,Gunnar Henderson,683002,hendegu01,Ryan O'Hearn,656811,ohearry01,Adley Rutschman,668939,rutscad01,Ryan Mountcastle,663624,mountry01,Eloy Jiménez,650391,jimenel02,Jackson Holliday,702616,hollija01,Ramón Urías,602104,uriasra01,George Springer,543807,springe01,Joey Loperfido,694388,loperjo01,Vladimir Guerrero Jr.,665489,guerrvl02,Spencer Horwitz,687462,horwisp01,Alejandro Kirk,672386,kirkal01,Daulton Varsho,662139,varshda01,Ernie Clement,676391,clemeer01,Addison Barger,680718,bargead01,Leo Jiménez,677870,jimenle01,Chris Bassitt,605135,bassich01,Albert Suárez,544150,suareal01,José Berríos,621244,berrijo01,Ryan Burr,621114,burrry01,Bowden Francis,670102,francbo01,Kevin Gausman,592332,gausmke01,Brendon Little,663893,littlbr02,Zach Pop,647315,popza01,Yariel Rodríguez,684320,rodriya01,Yerry Rodríguez,666720,rodriye01,Erik Swanson,657024,swanser01,Ryan Yarbrough,642232,yarbrry01,Génesis Cabrera,650893,cabrege01,Chad Green,643338,greench03,Corbin Burnes,669203,burneco01,Yennier Cano,666974,canoye01,Seranthony Domínguez,622554,dominse01,Zach Eflin,621107,eflinza01,Dean Kremer,665152,kremede01,Trevor Rogers,669432,rogertr01,Burch Smith,572143,smithbu03,Gregory Soto,642397,sotogr01,Craig Kimbrel,518886,kimbrcr01,Cionel Pérez,672335,perezci01,Génesis Cabrera,650893,cabrege01,Chad Green,643338,greench03,Burch Smith,572143,smithbu03,Gregory Soto,642397,sotogr01,Craig Kimbrel,518886,kimbrcr01,Cionel Pérez,672335,perezci01,9.0
