game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
663052,2022-07-03,4,3,7,113,Cincinnati Reds,144,Atlanta Braves,27000,27009,Ronald Acuña Jr.,660670,acunaro01,Dansby Swanson,621020,swansda01,Matt Olson,621566,olsonma02,Austin Riley,663586,rileyau01,Travis d'Arnaud,518595,darnatr01,Marcell Ozuna,542303,ozunama01,William Contreras,661388,contrwi02,Orlando Arcia,606115,arciaor01,Michael Harris II,671739,harrimi04,Max Schrock,621011,schroma01,Donovan Solano,456781,solando01,Tommy Pham,502054,phamth01,Joey Votto,458015,vottojo01,Mike Moustakas,519058,moustmi01,Albert Almora Jr.,546991,almoral01,Nick Senzel,669222,senzeni01,Matt Reynolds,608703,reynoma03,Michael Papierski,657709,papiemi01,Luis Castillo,622491,castilu02,Charlie Morton,450203,mortoch02,Graham Ashcraft,668933,ashcrgr01,Luis Cessa,570666,cessalu01,Ross Detwiler,446321,detwiro01,Hunter Greene,668881,greenhu01,Joel Kuhnel,669270,kuhnejo01,Mike Minor,501985,minormi01,Dauri Moreta,664294,moretda01,Reiver Sanmartin,665665,sanmare01,Jeff Hoffman,656546,hoffmje02,Hunter Strickland,519326,strichu01,Ian Anderson,666120,anderia01,Silvino Bracho,611093,brachsi01,Jesse Chavez,445926,chaveje01,Max Fried,608331,friedma01,Dylan Lee,669276,leedy01,Darren O'Day,503285,odayda01,Will Smith,519293,smithwi04,Jackson Stephens,623451,stephja01,Spencer Strider,675911,stridsp01,Kyle Wright,657140,wrighky01,Collin McHugh,543521,mchugco01,A.J. Minter,621345,minteaj01,Jeff Hoffman,656546,hoffmje02,Hunter Strickland,519326,strichu01,Collin McHugh,543521,mchugco01,A.J. Minter,621345,minteaj01,8.5
