game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID
2023-05-09,718238,4,2,6,Lenyn Sosa,672820,sosale01,Yasmani Grandal,518735,grandya01,Andrew Vaughn,683734,vaughan01,Hanser Alberto,593643,alberha01,Seby Zavala,664874,zavalse01,Andrew Benintendi,643217,beninan01,Elvis Andrus,462101,andruel01,Adam Haseley,656514,haselad01,Luis Robert Jr.,673357,roberlu01,Freddy Fermin,666023,fermifr01,Salvador Perez,521692,perezsa02,MJ Melendez,669004,melenmj01,Nick Pratto,668472,prattni01,Nate Eaton,681987,eatonna01,Vinnie Pasquantino,686469,pasquvi01,Jackie Bradley Jr.,598265,bradlja02,Maikel Garcia,672580,garcima01,Bobby Witt Jr.,677951,wittbo02,Giolito,608337,giolilu01,"Kelly, J",523260,kellyjo05,"López, R",625643,lopezre01,Graveman,608665,graveke01,Lyles,543475,lylesjo01
