game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_8_Name,Home_P_8_ID
2022-03-26,707036,6,8,14,Kyle Garlick,664247,garliky01,Curtis Terry,663799,terrycu01,Andrew Bechtold,657510,Derek Fisher,605233,fishede01,Jose Miranda,669304,miranjo01,David Bañuelos,675915,banueda01,Jermaine Palacios,650339,palacje01,Leobaldo Cabrera,660659,Trevor Larnach,663616,larnatr01,Chadwick Tromp,644433,trompch01,Alex Dickerson,543105,dickeal01,Pat Valaika,642162,valaipa01,Travis Demeritte,641513,demertr01,Brock Holt,571788,holtbr01,John Nogowski,596056,nogowjo01,Ryan Goins,572365,goinsry01,Jacob Pearson,669245,Orlando Arcia,606115,arciaor01,"Gonzalez, C",592346,gonzach01,"Smith, Joe",501925,smithjo05,Stashak,664054,stashco01,Minaya,573668,minayju01,Cruz,674444,cruzst01,Coulombe,543056,couloda01,Schulfer,662165,Davidson,656353,davidtu01,O'Day,503285,odayda01,"Newcomb, S",656794,newcose01,Sittinger,670087,sittibr01,Minter,621345,minteaj01,Brach,542960,brachbr01,Diaz,666301,"Higginbotham, Jak",663977
