game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Home_bullpen_15_Name,Home_bullpen_15_ID,Home_bullpen_15_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
663094,2022-04-20,11,1,12,114,Cleveland Guardians,145,Chicago White Sox,27014,27018,Tim Anderson,641313,anderti01,Luis Robert Jr.,673357,roberlu01,José Abreu,547989,abreujo02,Gavin Sheets,657757,sheetga01,Yasmani Grandal,518735,grandya01,Andrew Vaughn,683734,vaughan01,Jake Burger,669394,burgeja01,Adam Engel,641553,engelad01,Danny Mendick,664901,mendida01,Myles Straw,664702,strawmy01,Ernie Clement,676391,clemeer01,José Ramírez,608070,ramirjo01,Franmil Reyes,614177,reyesfr01,Amed Rosario,642708,rosaram01,Josh Naylor,647304,naylojo01,Gabriel Arias,672356,ariasga01,Óscar Mercado,640458,mercaos01,Austin Hedges,595978,hedgeau01,Shane Bieber,669456,biebesh01,Dallas Keuchel,572971,keuchda01,Logan Allen,663531,allenlo01,Aaron Civale,650644,civalaa01,Emmanuel Clase,661403,claseem01,Anthony Gose,543238,gosean01,Kirk McCarty,668948,mccarki01,Triston McKenzie,663474,mckentr01,Eli Morgan,669212,morgael01,Konnor Pilkington,663455,pilkiko01,Zach Plesac,668676,plesaza01,Nick Sandlin,680704,sandlni01,Trevor Stephan,663986,stephtr01,Tanner Tully,668684,tullyta01,Bryan Shaw,543766,shawbr01,Enyel De Los Santos,660853,delosen01,Sam Hentges,656529,hentgsa01,Aaron Bummer,607481,bummeaa01,Dylan Cease,656302,ceasedy01,Kyle Crick,605195,crickky01,Kendall Graveman,608665,graveke01,Liam Hendriks,521230,hendrli01,Michael Kopech,656629,kopecmi01,Jimmy Lambert,669424,lambeji01,Reynaldo López,625643,lopezre01,José Ruiz,614179,ruizjo01,Bennett Sousa,656986,sousabe01,Vince Velasquez,592826,velasvi01,Tanner Banks,621383,banksta01,Matt Foster,641582,fostema01,Anderson Severino,644429,severan01,Bryan Shaw,543766,shawbr01,Enyel De Los Santos,660853,delosen01,Sam Hentges,656529,hentgsa01,Tanner Banks,621383,banksta01,Matt Foster,641582,fostema01,Anderson Severino,644429,severan01,6.5
