game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2022-03-20,706801,4,10,14,Liover Peguero,678894,pegueli01,Bligh Madris,676632,madribl01,Tucupita Marcano,672779,marcatu01,Jack Suwinski,669261,suwinja01,Nick Gonzales,693304,gonzani01,Taylor Davis,543089,davista01,Mason Martin,676733,Hunter Owen,670462,owenhu01,Ji Hwan Bae,678225,baeji01,Nathan Lukes,664770,lukesna01,Orelvis Martinez,682619,Leo Jimenez,677870,Joshua Palacios,641943,palacjo01,Eric Stamets,608715,stameer01,Spencer Horwitz,687462,horwisp01,Tyler Heineman,623168,heinety01,Otto Lopez,672640,lopezot01,Steward Berroa,672642,Peters,596071,peterdi01,"Wilson, B",669060,wilsobr02,Banda,607455,bandaan01,Howard,607572,howarsa01,Contreras,672710,contrro01,Mejia,684871,"Melendez, C",658667,Kay,641743,kayan01,Merryweather,657240,merryju01,Saucedo,642048,sauceta01,Biagini,607352,biagijo01,"Vasquez, A",607755,vasquan02,"Castillo, M",666721,castima03,Spraker,676942,Danner,668470,danneha01
