game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
745553,2024-07-27,8,0,8,143,Philadelphia Phillies,114,Cleveland Guardians,26995,27014,Steven Kwan,680757,kwanst01,Angel Martínez,682657,martian02,José Ramírez,608070,ramirjo01,David Fry,681807,fryda01,Daniel Schneemann,682177,schneda04,Andrés Giménez,665926,gimenan01,Jhonkensy Noel,678877,noeljh01,Will Brennan,686823,brennwi02,Austin Hedges,595978,hedgeau01,Kyle Schwarber,656941,schwaky01,Trea Turner,607208,turnetr01,Bryce Harper,547180,harpebr03,Alec Bohm,664761,bohmal01,J.T. Realmuto,592663,realmjt01,Brandon Marsh,669016,marshbr02,Nick Castellanos,592206,casteni01,Bryson Stott,681082,stottbr01,Austin Hays,669720,haysau01,Tyler Phillips,663969,phillty01,Carlos Carrasco,471911,carraca01,Kolby Allard,663465,allarko01,José Alvarado,621237,alvarjo03,Jeff Hoffman,656546,hoffmje02,Orion Kerkering,689147,kerkeor01,Yunior Marte,628708,marteyu01,Aaron Nola,605400,nolaaa01,Michael Rucker,621074,ruckemi01,José Ruiz,614179,ruizjo01,Cristopher Sánchez,650911,sanchcr01,Gregory Soto,642397,sotogr01,Matt Strahm,621381,strahma01,Zack Wheeler,554430,wheelza01,Scott Barlow,605130,barlosc01,Tanner Bibee,676440,bibeeta01,Emmanuel Clase,661403,claseem01,Xzavion Curry,675540,curryxz01,Hunter Gaddis,683769,gaddihu01,Ben Lively,594902,livelbe01,Cade Smith,671922,smithca06,Gavin Williams,668909,williga01,Nick Sandlin,680704,sandlni01,Pedro Avila,658648,avilape01,Tim Herrin,682120,herriti01,Peter Strzelecki,657265,strzepe01,Nick Sandlin,680704,sandlni01,Pedro Avila,658648,avilape01,Tim Herrin,682120,herriti01,Peter Strzelecki,657265,strzepe01,9.0
