game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
662286,2022-09-03,1,4,5,134,Pittsburgh Pirates,141,Toronto Blue Jays,27013,27010,George Springer,543807,springe01,Vladimir Guerrero Jr.,665489,guerrvl02,Teoscar Hernández,606192,hernate01,Matt Chapman,656305,chapmma01,Bo Bichette,666182,bichebo01,Lourdes Gurriel Jr.,666971,gurrilo01,Santiago Espinal,669289,espinsa01,Raimel Tapia,606132,tapiara01,Danny Jansen,643376,janseda01,Oneil Cruz,665833,cruzon01,Kevin Newman,621028,newmake01,Bryan Reynolds,668804,reynobr01,Jack Suwinski,669261,suwinja01,Rodolfo Castro,666801,castrro01,Cal Mitchell,668751,mitchca01,Michael Chavis,656308,chavimi01,Josh VanMeter,642165,vanmejo01,Jason Delay,641511,delayja01,Roansy Contreras,672710,contrro01,Trevor Richards,670950,richatr01,Tyler Beede,595881,beedety01,JT Brubaker,664141,brubajt01,Wil Crowe,640444,crowewi01,Chase De Jong,608328,dejonch01,Mitch Keller,656605,kellemi03,Johan Oviedo,670912,oviedjo01,Yohan Ramírez,670990,ramiryo01,Zach Thompson,605507,thompza01,Bryse Wilson,669060,wilsobr02,Miguel Yajure,664337,yajurmi01,Duane Underwood Jr.,621249,underdu01,Robert Stephenson,596112,stephro01,Manny Bañuelos,544365,banuema01,José Berríos,621244,berrijo01,Kevin Gausman,592332,gausmke01,Casey Lawrence,596271,lawreca01,Alek Manoah,666201,manoaal01,David Phelps,475479,phelpda01,Ross Stripling,548389,stripro01,Mitch White,669952,whitemi03,Yusei Kikuchi,579328,kikucyu01,Yimi García,554340,garciyi01,Adam Cimber,643256,cimbead01,Anthony Bass,542914,bassan01,Tim Mayza,641835,mayzati01,Jordan Romano,605447,romanjo03,Duane Underwood Jr.,621249,underdu01,Robert Stephenson,596112,stephro01,Manny Bañuelos,544365,banuema01,Yusei Kikuchi,579328,kikucyu01,Yimi García,554340,garciyi01,Adam Cimber,643256,cimbead01,Anthony Bass,542914,bassan01,Tim Mayza,641835,mayzati01,Jordan Romano,605447,romanjo03,8.5
