game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2023-03-04,719279,5,4,9,Nerwilian Cedeño,683481,Preston Tucker,605512,tuckepr01,Tirso Ornelas,672359,Jantzen Witte,642220,Nathan Martorella,687210,Evan Mendoza,656734,Luis Liberato,642451,liberlu01,Daniel Johnson,669288,johnsda07,Chandler Seagle,676882,seaglch01,Jordan Lawlar,691783,lawlajo01,Tim Tawa,694374,Tristin English,663536,Adrian Del Castillo,680728,Alvin Guzman,682630,Phillip Evans,595943,evansph01,Ali Sánchez,645305,sanchal04,Camden Duzenack,670427,Buddy Kennedy,671083,kennebu01,Knehr,663753,knehrre01,"Suarez, R",663158,suarero01,Hader,623352,haderjo01,"Wilson, S",621051,wilsost02,Stammen,489334,stammcr01,Avila,658648,avilape01,Poppen,664092,poppese01,Carlton,656290,carltdr01,Pfaadt,694297,pfaadbr01,Familia,544727,familje01,Chafin,605177,chafian01,Frías,666818,friaslu01,Castro,612434,castrmi01,McAllister,502083,mcallza01,"Nelson, K",669459,nelsoky01,Ginkel,656464,ginkeke01
