game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
634470,2021-04-17,4,9,13,143,Philadelphia Phillies,138,St. Louis Cardinals,26995,27019,Tommy Edman,669242,edmanto01,Paul Goldschmidt,502671,goldspa01,Nolan Arenado,571448,arenano01,Yadier Molina,425877,molinya01,Paul DeJong,657557,dejonpa01,Austin Dean,621573,deanau01,Dylan Carlson,666185,carlsdy01,Justin Williams,642211,williju02,Kwang Hyun Kim,547942,kimkw01,Andrew McCutchen,457705,mccutan01,Jean Segura,516416,segurje01,Rhys Hoskins,656555,hoskirh01,J.T. Realmuto,592663,realmjt01,Alec Bohm,664761,bohmal01,Didi Gregorius,544369,gregodi01,Matt Joyce,459964,joycema01,Roman Quinn,596451,quinnro01,Matt Moore,519043,moorema02,Matt Moore,519043,moorema02,Kwang Hyun Kim,547942,kimkw01,José Alvarado,621237,alvarjo03,Chase Anderson,502624,anderch01,Connor Brogdon,641401,brogdco01,Sam Coonrod,656322,coonrsa01,Zach Eflin,621107,eflinza01,Brandon Kintzler,445213,kintzbr01,Aaron Nola,605400,nolaaa01,Zack Wheeler,554430,wheelza01,JoJo Romero,668941,romerjo01,Vince Velasquez,592826,velasvi01,David Hale,571735,haleda02,Héctor Neris,593576,nerishe01,Jack Flaherty,656427,flaheja01,Giovanny Gallegos,606149,gallegi01,John Gant,607231,gantjo01,Carlos Martinez,593372,martica04,Andrew Miller,453192,millean01,Daniel Ponce de Leon,594965,ponceda01,Adam Wainwright,425794,wainwad01,Ryan Helsley,664854,helslry01,Tyler Webb,643778,webbty01,Jordan Hicks,663855,hicksjo03,Génesis Cabrera,650893,cabrege01,Alex Reyes,621052,reyesal02,JoJo Romero,668941,romerjo01,Vince Velasquez,592826,velasvi01,David Hale,571735,haleda02,Héctor Neris,593576,nerishe01,Ryan Helsley,664854,helslry01,Tyler Webb,643778,webbty01,Jordan Hicks,663855,hicksjo03,Génesis Cabrera,650893,cabrege01,Alex Reyes,621052,reyesal02,8.5
