game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID
745065,2024-07-11,5,4,9,139,Tampa Bay Rays,147,New York Yankees,27003,27001,Alex Verdugo,657077,verdual01,Juan Soto,665742,sotoju01,Aaron Judge,592450,judgeaa01,Ben Rice,700250,ricebe01,Gleyber Torres,650402,torregl01,Austin Wells,669224,wellsau01,Anthony Volpe,683011,volpean01,Trent Grisham,663757,grishtr01,Oswaldo Cabrera,665828,cabreos01,Yandy Díaz,650490,diazya01,Randy Arozarena,668227,arozara01,Brandon Lowe,664040,lowebr01,Isaac Paredes,670623,paredis01,Amed Rosario,642708,rosaram01,Jose Siri,642350,sirijo01,José Caballero,676609,cabaljo01,Jonny DeLuca,676356,delucjo01,Alex Jackson,656577,jacksal02,Shane Baz,669358,bazsh01,Nestor Cortes,641482,cortene01,Shawn Armstrong,542888,armstsh01,Taj Bradley,671737,bradlta01,Zach Eflin,621107,eflinza01,Zack Littell,641793,litteza01,Ryan Pepiot,686752,pepiory01,Edwin Uceta,670955,ucetaed01,Kevin Kelly,687330,kellyke02,Garrett Cleavinger,664076,cleavga01,Jason Adam,592094,adamja01,Colin Poche,621363,pocheco01,Manuel Rodríguez,655889,rodrima01,Pete Fairbanks,664126,fairbpe01,Gerrit Cole,543037,colege01,Luis Gil,661563,gillu01,Tim Hill,657612,hillti01,Clay Holmes,605280,holmecl01,Tommy Kahnle,592454,kahnlto01,Josh Maciejewski,656671,maciejo01,Carlos Rodón,607074,rodonca01,Marcus Stroman,573186,stromma01,Luke Weaver,596133,weavelu01,Michael Tonkin,543859,tonkimi01,Jake Cousins,664776,cousija01,Caleb Ferguson,657571,ferguca01,Kevin Kelly,687330,kellyke02,Garrett Cleavinger,664076,cleavga01,Jason Adam,592094,adamja01,Colin Poche,621363,pocheco01,Manuel Rodríguez,655889,rodrima01,Pete Fairbanks,664126,fairbpe01,Michael Tonkin,543859,tonkimi01,Jake Cousins,664776,cousija01,Caleb Ferguson,657571,ferguca01
