game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID
747175,2024-07-12,5,4,9,109,Arizona Diamondbacks,141,Toronto Blue Jays,27007,27010,George Springer,543807,springe01,Spencer Horwitz,687462,horwisp01,Vladimir Guerrero Jr.,665489,guerrvl02,Justin Turner,457759,turneju01,Daulton Varsho,662139,varshda01,Alejandro Kirk,672386,kirkal01,Ernie Clement,676391,clemeer01,Kevin Kiermaier,595281,kiermke01,Leo Jiménez,677870,jimenle01,Corbin Carroll,682998,carroco02,Gabriel Moreno,672515,morenga01,Joc Pederson,592626,pederjo01,Christian Walker,572233,walkech02,Geraldo Perdomo,672695,perdoge01,Randal Grichuk,545341,grichra01,Eugenio Suárez,553993,suareeu01,Alek Thomas,677950,thomaal01,Kevin Newman,621028,newmake01,Ryne Nelson,669194,nelsory01,Yariel Rodríguez,684320,rodriya01,Humberto Castellanos,528748,castehu01,Miguel Castro,612434,castrmi01,Yilber Diaz,700270,diazyi01,Zac Gallen,668678,galleza01,Kevin Ginkel,656464,ginkeke01,Joe Mantiply,573009,mantijo01,Brandon Pfaadt,694297,pfaadbr01,Paul Sewald,623149,sewalpa01,Ryan Thompson,657044,thompry02,Thyago Vieira,600986,vieirth01,Bryce Jarvis,686826,jarvibr01,Justin Martinez,679885,martiju01,Chris Bassitt,605135,bassich01,José Berríos,621244,berrijo01,Bowden Francis,670102,francbo01,Kevin Gausman,592332,gausmke01,Yusei Kikuchi,579328,kikucyu01,Nate Pearson,663878,pearsna01,Zach Pop,647315,popza01,Génesis Cabrera,650893,cabrege01,Ryan Burr,621114,burrry01,Brendon Little,663893,littlbr02,Trevor Richards,670950,richatr01,Chad Green,643338,greench03,Bryce Jarvis,686826,jarvibr01,Justin Martinez,679885,martiju01,Génesis Cabrera,650893,cabrege01,Ryan Burr,621114,burrry01,Brendon Little,663893,littlbr02,Trevor Richards,670950,richatr01,Chad Green,643338,greench03
