game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
660924,2021-10-16,3,2,5,144,Atlanta Braves,119,Los Angeles Dodgers,27009,27015,Mookie Betts,605141,bettsmo01,Trea Turner,607208,turnetr01,Corey Seager,608369,seageco01,Justin Turner,457759,turneju01,Will Smith,669257,smithwi05,Albert Pujols,405395,pujolal01,AJ Pollock,572041,polloaj01,Chris Taylor,621035,tayloch03,Corey Knebel,608349,knebeco01,Eddie Rosario,592696,rosared01,Freddie Freeman,518692,freemfr01,Ozzie Albies,645277,albieoz01,Austin Riley,663586,rileyau01,Joc Pederson,592626,pederjo01,Adam Duvall,594807,duvalad01,Travis d'Arnaud,518595,darnatr01,Dansby Swanson,621020,swansda01,Max Fried,608331,friedma01,Max Fried,608331,friedma01,Corey Knebel,608349,knebeco01,Ian Anderson,666120,anderia01,Jesse Chavez,445926,chaveje01,Chris Martin,455119,martich02,A.J. Minter,621345,minteaj01,Charlie Morton,450203,mortoch02,Drew Smyly,592767,smylydr01,Jacob Webb,657097,webbja01,Huascar Ynoa,660623,ynoahu01,Tyler Matzek,554431,matzety01,Luke Jackson,592426,jackslu01,Will Smith,519293,smithwi04,Walker Buehler,621111,buehlwa01,Brusdar Graterol,660813,gratebr01,Evan Phillips,623465,phillev01,Max Scherzer,453286,scherma01,Julio Urías,628711,uriasju01,Phil Bickford,641360,bickfph01,Justin Bruihl,677865,bruihju01,Tony Gonsolin,664062,gonsoto01,Alex Vesia,681911,vesiaal01,Joe Kelly,523260,kellyjo05,Kenley Jansen,445276,janseke01,Blake Treinen,595014,treinbl01,Tyler Matzek,554431,matzety01,Luke Jackson,592426,jackslu01,Will Smith,519293,smithwi04,Phil Bickford,641360,bickfph01,Justin Bruihl,677865,bruihju01,Tony Gonsolin,664062,gonsoto01,Alex Vesia,681911,vesiaal01,Joe Kelly,523260,kellyjo05,Kenley Jansen,445276,janseke01,Blake Treinen,595014,treinbl01,8.0
