game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
717932,2023-06-01,8,2,10,111,Boston Red Sox,113,Cincinnati Reds,27021,27000,Kevin Newman,621028,newmake01,Matt McLain,680574,mclaima01,Jonathan India,663697,indiajo01,Spencer Steer,668715,steersp01,Tyler Stephenson,663886,stephty01,Stuart Fairchild,656413,faircst01,Nick Senzel,669222,senzeni01,Jose Barrero,676480,garcijo02,Curt Casali,592200,casalcu01,Alex Verdugo,657077,verdual01,Rafael Devers,646240,deverra01,Justin Turner,457759,turneju01,Masataka Yoshida,807799,yoshima02,Jarren Duran,680776,duranja01,Enrique Hernández,571771,hernaen02,Triston Casas,671213,casastr01,Connor Wong,657136,wongco01,Enmanuel Valdez,665839,valdeen01,Chris Sale,519242,salech01,Hunter Greene,668881,greenhu01,Brayan Bello,678394,bellobr01,Kutter Crawford,676710,crawfku01,Tanner Houck,656557,houckta01,James Paxton,572020,paxtoja01,Ryan Sherriff,595411,sherrry01,Garrett Whitlock,676477,whitlga01,Justin Garza,621057,garzaju01,Josh Winckowski,670174,winckjo01,Nick Pivetta,601713,pivetni01,Chris Martin,455119,martich02,Kenley Jansen,445276,janseke01,Graham Ashcraft,668933,ashcrgr01,Fernando Cruz,518585,cruzfe01,Alexis Díaz,664747,diazal03,Buck Farmer,571656,farmebu01,Ben Lively,594902,livelbe01,Eduardo Salazar,674285,salazed01,Lucas Sims,608371,simslu01,Luke Weaver,596133,weavelu01,Brandon Williamson,682227,willibr02,Alex Young,622065,youngal01,Ian Gibaut,664139,gibauia01,Kevin Herget,643361,hergeke01,Justin Garza,621057,garzaju01,Josh Winckowski,670174,winckjo01,Nick Pivetta,601713,pivetni01,Chris Martin,455119,martich02,Kenley Jansen,445276,janseke01,Ian Gibaut,664139,gibauia01,Kevin Herget,643361,hergeke01,9.5
