game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
634553,2021-04-14,7,0,7,158,Milwaukee Brewers,112,Chicago Cubs,27012,27020,Ian Happ,664023,happia01,Eric Sogard,519299,sogarer01,Anthony Rizzo,519203,rizzoan01,Joc Pederson,592626,pederjo01,Javier Báez,595879,baezja01,Jason Heyward,518792,heywaja01,David Bote,623520,boteda01,Austin Romine,519222,rominau01,Jake Arrieta,453562,arrieja01,Jackie Bradley Jr.,598265,bradlja02,Daniel Vogelbach,596129,vogelda01,Travis Shaw,543768,shawtr01,Avisaíl García,541645,garciav01,Omar Narváez,553882,narvaom01,Keston Hiura,669374,hiurake01,Billy McKinney,641856,mckinbi01,Luis Urías,649966,uriaslu01,Corbin Burnes,669203,burneco01,Corbin Burnes,669203,burneco01,Jake Arrieta,453562,arrieja01,Brett Anderson,474463,anderbr04,Brad Boxberger,502202,boxbebr01,Josh Hader,623352,haderjo01,Adrian Houser,605288,housead01,Freddy Peralta,642547,peralfr01,Angel Perdomo,622780,perdoan01,Drew Rasmussen,656876,rasmudr01,Brent Suter,608718,suterbr01,Devin Williams,642207,willide03,Brandon Woodruff,605540,woodrbr01,J.P. Feyereisen,656420,feyerjo01,Josh Lindblom,458676,lindbjo01,Jason Adam,592094,adamja01,Rex Brothers,571521,brothre01,Andrew Chafin,605177,chafian01,Zach Davies,605200,davieza02,Kyle Hendricks,543294,hendrky01,Craig Kimbrel,518886,kimbrcr01,Alec Mills,621219,millsal02,Pedro Strop,467008,stroppe01,Ryan Tepera,572193,teperry01,Trevor Williams,592866,willitr01,Shelby Miller,571946,millesh01,Justin Steele,657006,steelju01,Dillon Maples,596027,mapledi01,J.P. Feyereisen,656420,feyerjo01,Josh Lindblom,458676,lindbjo01,Shelby Miller,571946,millesh01,Justin Steele,657006,steelju01,Dillon Maples,596027,mapledi01,7.0
