game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
633210,2021-07-24,3,2,5,146,Miami Marlins,135,San Diego Padres,27022,26996,Tommy Pham,502054,phamth01,Fernando Tatis Jr.,665487,tatisfe02,Trent Grisham,663757,grishtr01,Manny Machado,592518,machama01,Wil Myers,571976,myerswi01,Jurickson Profar,595777,profaju01,Austin Nola,543592,nolaau01,Ha-Seong Kim,673490,kimha01,Ryan Weathers,677960,weathry01,Miguel Rojas,500743,rojasmi02,Starling Marte,516782,martest01,Jesús Aguilar,542583,aguilje01,Adam Duvall,594807,duvalad01,Brian Anderson,605119,anderbr06,Jorge Alfaro,595751,alfarjo01,Lewis Brinson,621446,brinsle01,Isan Díaz,656371,diazis01,Braxton Garrett,666129,garrebr01,Braxton Garrett,666129,garrebr01,Ryan Weathers,677960,weathry01,Anthony Bass,542914,bassan01,Anthony Bender,669622,bendean01,Richard Bleier,542947,bleieri01,John Curtiss,595928,curtijo02,Ross Detwiler,446321,detwiro01,David Hess,605276,hessda01,Jordan Holloway,656548,hollojo01,Luís Madero,650347,maderlu01,Steven Okert,595345,okertst01,Zach Pop,647315,popza01,Zach Thompson,605507,thompza01,Dylan Floro,571670,florody01,Yimi García,554340,garciyi01,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Pierce Johnson,572955,johnspi01,Mark Melancon,453343,melanma01,Joe Musgrove,605397,musgrjo01,Chris Paddack,663978,paddach01,Drew Pomeranz,519141,pomerdr01,Blake Snell,605483,snellbl01,Craig Stammen,489334,stammcr01,Tim Hill,657612,hillti01,Austin Adams,613534,adamsau02,Emilio Pagán,641941,paganem01,Dylan Floro,571670,florody01,Yimi García,554340,garciyi01,Craig Stammen,489334,stammcr01,Tim Hill,657612,hillti01,Austin Adams,613534,adamsau02,Emilio Pagán,641941,paganem01,9.0
