game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
660925,2021-10-09,2,9,11,137,San Francisco Giants,119,Los Angeles Dodgers,26997,27015,Mookie Betts,605141,bettsmo01,Corey Seager,608369,seageco01,Trea Turner,607208,turnetr01,Justin Turner,457759,turneju01,Will Smith,669257,smithwi05,Chris Taylor,621035,tayloch03,Cody Bellinger,641355,bellico01,AJ Pollock,572041,polloaj01,Julio Urías,628711,uriasju01,Darin Ruf,573131,rufda01,Kris Bryant,592178,bryankr01,Austin Slater,596103,slateau01,Buster Posey,457763,poseybu01,Wilmer Flores,527038,florewi01,Brandon Crawford,543063,crawfbr01,Evan Longoria,446334,longoev01,Donovan Solano,456781,solando01,Kevin Gausman,592332,gausmke01,Kevin Gausman,592332,gausmke01,Julio Urías,628711,uriasju01,Jose Alvarez,501625,alvarjo02,Anthony DeSclafani,543101,desclan01,Camilo Doval,666808,dovalca01,Tyler Rogers,643511,rogerty01,Logan Webb,657277,webblo01,Alex Wood,622072,woodal02,Dominic Leone,608678,leonedo01,Jake McGee,459429,mcgeeja01,Zack Littell,641793,litteza01,Jarlín García,606424,garcija04,Kervin Castro,665645,castrke01,Walker Buehler,621111,buehlwa01,Tony Gonsolin,664062,gonsoto01,Kenley Jansen,445276,janseke01,David Price,456034,priceda01,Max Scherzer,453286,scherma01,Alex Vesia,681911,vesiaal01,Joe Kelly,523260,kellyjo05,Corey Knebel,608349,knebeco01,Brusdar Graterol,660813,gratebr01,Phil Bickford,641360,bickfph01,Dominic Leone,608678,leonedo01,Jake McGee,459429,mcgeeja01,Zack Littell,641793,litteza01,Jarlín García,606424,garcija04,Kervin Castro,665645,castrke01,Joe Kelly,523260,kellyjo05,Corey Knebel,608349,knebeco01,Brusdar Graterol,660813,gratebr01,Phil Bickford,641360,bickfph01,7.5
