game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
634398,2021-04-20,6,2,8,108,Los Angeles Angels,140,Texas Rangers,26998,27002,Isiah Kiner-Falefa,643396,kineris01,David Dahl,621311,dahlda01,Joey Gallo,608336,gallojo01,Nathaniel Lowe,663993,lowena01,Nick Solak,669256,solakni01,Willie Calhoun,641432,calhowi01,Jose Trevino,624431,trevijo01,Adolis García,666969,garciad02,Brock Holt,571788,holtbr01,David Fletcher,664058,fletcda02,Jared Walsh,665120,walshja01,Mike Trout,545361,troutmi01,Justin Upton,457708,uptonju01,Jose Rojas,670351,rojasjo02,Albert Pujols,405395,pujolal01,Jose Iglesias,578428,iglesjo01,Scott Schebler,594988,schebsc01,Kurt Suzuki,435559,suzukku01,Shohei Ohtani,660271,ohtansh01,Jordan Lyles,543475,lylesjo01,Dylan Bundy,605164,bundydy01,Steve Cishek,518553,cishest01,Alex Claudio,592222,claudal01,Alex Cobb,502171,cobbal01,Junior Guerra,448855,guerrju02,Andrew Heaney,571760,heanean01,Jose Quintana,500779,quintjo01,Chris Rodriguez,669735,rodrich01,Ben Rowen,594985,rowenbe01,Aaron Slegers,642083,slegeaa01,Tony Watson,453265,watsoto01,Griffin Canning,656288,cannigr01,Mike Mayers,594577,mayermi01,Raisel Iglesias,628452,iglesra01,Kolby Allard,663465,allarko01,Kohei Arihara,685503,arihako01,Kyle Cody,621129,codyky01,Dane Dunning,641540,dunnida01,Mike Foltynewicz,592314,foltymi01,Kyle Gibson,502043,gibsoky01,Ian Kennedy,453178,kenneia01,John King,667463,kingjo01,Brett Martin,656685,martibr01,Joely Rodríguez,570257,rodrijo06,Taylor Hearn,621368,hearnta01,Brett de Geus,676969,degeubr01,Griffin Canning,656288,cannigr01,Mike Mayers,594577,mayermi01,Raisel Iglesias,628452,iglesra01,Taylor Hearn,621368,hearnta01,Brett de Geus,676969,degeubr01,8.5
