game_date,gamepk,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-08-28,632723,13,13,Dylan Carlson,666185,carlsdy01,Edmundo Sosa,624641,sosaed01,Andrew Knizner,668800,kniznan01,Matt Carpenter,572761,carpema01,Tyler O'Neill,641933,oneilty01,Kodi Whitley,676831,whitlko01,José Rondón,602922,rondojo02,Tommy Edman,669242,edmanto01,Harrison Bader,664056,baderha01,Bryan Reynolds,668804,reynobr01,Ben Gamel,592325,gamelbe01,Colin Moran,592567,moranco01,Anthony Alford,546990,alforan01,Wilmer Difo,594694,difowi01,Kevin Newman,621028,newmake01,Cole Tucker,657061,tuckeco01,Yoshi Tsutsugo,660294,tsutsyo01,Michael Pérez,605421,perezmi03,Wainwright,425794,wainwad01,"Fernández, Jun",658551,fernaju01,Whitley,676831,whitlko01,Brault,643230,braulst01,"Keller, K",664918,kelleky01,Banda,607455,bandaan01,Oviedo,665854,oviedlu01,Howard,607572,howarsa01,Difo,594694,difowi01
