game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
745893,2024-06-18,7,6,13,142,Minnesota Twins,139,Tampa Bay Rays,27005,27003,Yandy Díaz,650490,diazya01,Brandon Lowe,664040,lowebr01,Isaac Paredes,670623,paredis01,Josh Lowe,666139,lowejo01,Randy Arozarena,668227,arozara01,José Caballero,676609,cabaljo01,Jose Siri,642350,sirijo01,Ben Rortvedt,666163,rortvbe01,Jonny DeLuca,676356,delucjo01,Willi Castro,650489,castrwi01,Trevor Larnach,663616,larnatr01,Royce Lewis,668904,lewisro02,Max Kepler,596146,keplema01,Carlos Correa,621043,correca01,Jose Miranda,669304,miranjo01,Byron Buxton,621439,buxtoby01,Ryan Jeffers,680777,jeffery01,Austin Martin,668885,martiau01,Pablo López,641154,lopezpa01,Aaron Civale,650644,civalaa01,Bailey Ober,641927,oberba01,Steven Okert,595345,okertst01,Chris Paddack,663978,paddach01,Joe Ryan,657746,ryanjo04,Cole Sands,663485,sandsco01,Josh Staumont,622251,staumjo01,Caleb Thielbar,573204,thielca01,Simeon Woods Richardson,680573,woodssi01,Jay Jackson,543351,jacksja01,Jorge Alcala,660896,alcaljo01,Griffin Jax,643377,jaxgr01,Jhoan Duran,661395,duranjh01,Taj Bradley,671737,bradlta01,Chris Devenski,606965,devench02,Zach Eflin,621107,eflinza01,Zack Littell,641793,litteza01,Ryan Pepiot,686752,pepiory01,Kevin Kelly,687330,kellyke02,Shawn Armstrong,542888,armstsh01,Colin Poche,621363,pocheco01,Garrett Cleavinger,664076,cleavga01,Jason Adam,592094,adamja01,Pete Fairbanks,664126,fairbpe01,Phil Maton,664208,matonph01,Jay Jackson,543351,jacksja01,Jorge Alcala,660896,alcaljo01,Griffin Jax,643377,jaxgr01,Jhoan Duran,661395,duranjh01,Kevin Kelly,687330,kellyke02,Shawn Armstrong,542888,armstsh01,Colin Poche,621363,pocheco01,Garrett Cleavinger,664076,cleavga01,Jason Adam,592094,adamja01,Pete Fairbanks,664126,fairbpe01,Phil Maton,664208,matonph01,8.5
