game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
633897,2021-05-31,6,1,7,137,San Francisco Giants,108,Los Angeles Angels,26997,26998,Justin Upton,457708,uptonju01,Kean Wong,642221,wongke01,Anthony Rendon,543685,rendoan01,Jared Walsh,665120,walshja01,Taylor Ward,621493,wardta01,Jose Rojas,670351,rojasjo02,Anthony Bemboom,621532,bemboan01,Dylan Bundy,605164,bundydy01,David Fletcher,664058,fletcda02,LaMonte Wade Jr.,664774,wadela01,Mike Yastrzemski,573262,yastrmi01,Buster Posey,457763,poseybu01,Alex Dickerson,543105,dickeal01,Evan Longoria,446334,longoev01,Brandon Crawford,543063,crawfbr01,Donovan Solano,456781,solando01,Steven Duggar,621453,duggast01,Johnny Cueto,456501,cuetojo01,Johnny Cueto,456501,cuetojo01,Dylan Bundy,605164,bundydy01,Jose Alvarez,501625,alvarjo02,Anthony DeSclafani,543101,desclan01,Jarlín García,606424,garcija04,Kevin Gausman,592332,gausmke01,Zack Littell,641793,litteza01,Jake McGee,459429,mcgeeja01,Conner Menez,669214,menezco01,Tyler Rogers,643511,rogerty01,Matt Wisler,605538,wislema01,Alex Wood,622072,woodal02,Nick Tropeano,607374,tropeni01,Griffin Canning,656288,cannigr01,Steve Cishek,518553,cishest01,Alex Cobb,502171,cobbal01,Junior Guerra,448855,guerrju02,Andrew Heaney,571760,heanean01,Raisel Iglesias,628452,iglesra01,Mike Mayers,594577,mayermi01,Patrick Sandoval,663776,sandopa02,José Suarez,660761,suarejo01,Tony Watson,453265,watsoto01,Alex Claudio,592222,claudal01,Hunter Strickland,519326,strichu01,José Quijada,650671,quijajo01,Nick Tropeano,607374,tropeni01,Alex Claudio,592222,claudal01,Hunter Strickland,519326,strichu01,José Quijada,650671,quijajo01,8.0
