game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
634554,2021-04-15,4,3,7,142,Minnesota Twins,111,Boston Red Sox,27005,27021,Enrique Hernández,571771,hernaen02,Alex Verdugo,657077,verdual01,Xander Bogaerts,593428,bogaexa01,Rafael Devers,646240,deverra01,Christian Vázquez,543877,vazquch01,Christian Arroyo,624414,arroych01,Hunter Renfroe,592669,renfrhu01,Franchy Cordero,614173,cordefr02,Bobby Dalbec,666915,dalbebo01,Luis Arraez,650333,arraelu01,Jorge Polanco,593871,polanjo01,Nelson Cruz,443558,cruzne02,Max Kepler,596146,keplema01,Willians Astudillo,553902,astudwi01,Miguel Sanó,593934,sanomi01,Jake Cave,595909,caveja01,Ryan Jeffers,680777,jeffery01,JT Riddle,595375,riddljt01,Michael Pineda,501381,pinedmi01,Garrett Richards,572070,richaga01,Jorge Alcala,660896,alcaljo01,Shaun Anderson,641312,andersh01,José Berríos,621244,berrijo01,Randy Dobnak,677976,dobnara01,Tyler Duffey,608648,duffety01,J.A. Happ,457918,happja01,Kenta Maeda,628317,maedake01,Matt Shoemaker,533167,shoemma01,Caleb Thielbar,573204,thielca01,Hansel Robles,570663,robleha01,Taylor Rogers,573124,rogerta01,Alex Colomé,517008,colomal01,Matt Barnes,598264,barnema01,Austin Brice,592169,briceau01,Nathan Eovaldi,543135,eovalna01,Martín Pérez,527048,perezma02,Nick Pivetta,601713,pivetni01,Eduardo Rodriguez,593958,rodried05,Phillips Valdez,570488,valdeph01,Garrett Whitlock,676477,whitlga01,Hirokazu Sawamura,617228,sawamhi01,Josh Taylor,657031,taylojo02,Matt Andriese,542882,andrima01,Darwinzon Hernández,650382,hernada02,Adam Ottavino,493603,ottavad01,Hansel Robles,570663,robleha01,Taylor Rogers,573124,rogerta01,Alex Colomé,517008,colomal01,Hirokazu Sawamura,617228,sawamhi01,Josh Taylor,657031,taylojo02,Matt Andriese,542882,andrima01,Darwinzon Hernández,650382,hernada02,Adam Ottavino,493603,ottavad01,8.5
