game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
661129,2022-04-10,1,4,5,143,Philadelphia Phillies,133,Oakland Athletics,26995,27016,Tony Kemp,643393,kempto01,Elvis Andrus,462101,andruel01,Sean Murphy,669221,murphse01,Seth Brown,664913,brownse01,Stephen Piscotty,572039,piscost01,Billy McKinney,641856,mckinbi01,Kevin Smith,675656,smithke05,Austin Allen,664119,allenau01,Cristian Pache,665506,pachecr01,Kyle Schwarber,656941,schwaky01,Jean Segura,516416,segurje01,Bryce Harper,547180,harpebr03,Nick Castellanos,592206,casteni01,Rhys Hoskins,656555,hoskirh01,Bryson Stott,681082,stottbr01,Johan Camargo,622666,camarjo01,Garrett Stubbs,596117,stubbga01,Matt Vierling,663837,vierlma01,Zach Eflin,621107,eflinza01,Daulton Jefferies,641726,jeffeda01,José Alvarado,621237,alvarjo03,Seranthony Domínguez,622554,dominse01,Jeurys Familia,544727,familje01,Kyle Gibson,502043,gibsoky01,Brad Hand,543272,handbr01,Corey Knebel,608349,knebeco01,Nick Nelson,656793,nelsoni01,Aaron Nola,605400,nolaaa01,Cristopher Sánchez,650911,sanchcr01,Ranger Suárez,624133,suarera01,Zack Wheeler,554430,wheelza01,Bailey Falter,663559,falteba01,Connor Brogdon,641401,brogdco01,Damon Jones,676103,jonesda07,Paul Blackburn,621112,blackpa01,Justin Grimm,518748,grimmju01,Cole Irvin,608344,irvinco01,Zach Jackson,667427,jacksza02,Dany Jiménez,666204,jimenda01,Adam Kolarek,592473,kolarad01,Jacob Lemoine,621082,lemoija01,Frankie Montas,593423,montafr02,Adam Oller,670124,ollerad01,A.J. Puk,640462,pukaj01,Sam Moll,594580,mollsa01,Domingo Acevedo,642758,acevedo01,Kirby Snead,669912,sneadki01,Lou Trivino,642152,trivilo01,Bailey Falter,663559,falteba01,Connor Brogdon,641401,brogdco01,Damon Jones,676103,jonesda07,Sam Moll,594580,mollsa01,Domingo Acevedo,642758,acevedo01,Kirby Snead,669912,sneadki01,Lou Trivino,642152,trivilo01,8.5
