game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID
2021-08-27,632753,8,7,15,Salvador Perez,521692,perezsa02,Edward Olivares,658668,olivaed02,Nicky Lopez,670032,lopezni01,Whit Merrifield,593160,merriwh01,Hanser Alberto,593643,alberha01,Andrew Benintendi,643217,beninan01,Hunter Dozier,641531,doziehu01,Michael A. Taylor,572191,taylomi02,Emmanuel Rivera,656896,riverem01,Luis Torrens,620443,torrelu01,Mitch Haniger,571745,hanigmi01,J.P. Crawford,641487,crawfjp01,Jake Bauers,641343,bauerja01,Jake Fraley,641584,fraleja01,Kyle Seager,572122,seageky01,Abraham Toro,647351,toroab01,Ty France,664034,francty01,Jarred Kelenic,672284,kelenja01,Bubic,663460,bubickr01,"Hernández, C",672578,hernaca04,Lovelady,663992,lovelri01,Staumont,622251,staumjo01,"Gilbert, L",669302,gilbelo01,Doolittle,448281,doolise01,Sadler,594987,sadleca02,Andriese,542882,andrima01,Steckenrider,608716,steckdr01,Sewald,623149,sewalpa01,"Swanson, E",657024,swanser01,"Smith, Joe",501925,smithjo05,"Ramírez, Y",670990,ramiryo01
