game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
662249,2022-09-24,6,0,6,134,Pittsburgh Pirates,112,Chicago Cubs,27013,27020,Zach McKinstry,656716,mckinza01,Esteban Quiroz,606019,quiroes01,Patrick Wisdom,621550,wisdopa01,Ian Happ,664023,happia01,Yan Gomes,543228,gomesya01,Franmil Reyes,614177,reyesfr01,David Bote,623520,boteda01,Jared Young,676724,youngja02,Christopher Morel,666624,morelch01,Ji Hwan Bae,678225,baeji01,Bryan Reynolds,668804,reynobr01,Rodolfo Castro,666801,castrro01,Diego A. Castillo,660636,castidi02,Kevin Newman,621028,newmake01,Michael Chavis,656308,chavimi01,Ben Gamel,592325,gamelbe01,Greg Allen,656185,allengr01,Jason Delay,641511,delayja01,Johan Oviedo,670912,oviedjo01,Wade Miley,489119,mileywa01,Manny Bañuelos,544365,banuema01,David Bednar,670280,bednada01,Roansy Contreras,672710,contrro01,Wil Crowe,640444,crowewi01,Chase De Jong,608328,dejonch01,Mitch Keller,656605,kellemi03,Luis L. Ortiz,682847,ortizlu03,Yohan Ramírez,670990,ramiryo01,Duane Underwood Jr.,621249,underdu01,Bryse Wilson,669060,wilsobr02,Miguel Yajure,664337,yajurmi01,Zach Thompson,605507,thompza01,Javier Assad,665871,assadja01,Brandon Hughes,676714,hughebr01,Mark Leiter Jr.,643410,leitema02,Manuel Rodríguez,655889,rodrima01,Michael Rucker,621074,ruckemi01,Adrian Sampson,592716,sampsad01,Drew Smyly,592767,smylydr01,Marcus Stroman,573186,stromma01,Keegan Thompson,624522,thompke02,Erich Uelmen,657272,uelmeer01,Hayden Wesneski,669713,wesneha01,Adbert Alzolay,640470,alzolad01,Rowan Wick,592858,wickro01,Zach Thompson,605507,thompza01,Adbert Alzolay,640470,alzolad01,Rowan Wick,592858,wickro01,7.5
