game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID
2021-03-11,642088,8,6,14,Abiatal Avelino,623214,aveliab01,Patrick Wisdom,621550,wisdopa01,Ian Miller,641878,milleia01,Ildemaro Vargas,545121,vargail01,Nick Martini,605361,martini02,Jose Lobaton,446653,lobatjo01,Alfonso Rivas III,663845,rivasal01,Trent Giambrone,623508,giambtr01,Taylor Gushue,656494,gushuta01,Ryan Vilade,668723,viladry01,Brian Serven,661531,servebr01,Connor Joe,656582,joeco01,Jameson Hannah,680683,Eric Stamets,608715,stameer01,Alan Trejo,676701,trejoal01,Bret Boswell,641385,José Briceño,593993,bricejo01,Elehuris Montero,660707,monteel01,Hendricks,543294,hendrky01,Megill,656730,megiltr01,"Miller, S",571946,millesh01,Brothers,571521,brothre01,Adam,592094,adamja01,Norwood,656803,norwoja01,Little,663893,littlbr02,"Rodríguez, D",605446,rodride01,Almonte,622075,almonye01,Gilbreath,656458,gilbrlu01,"Smith, C",663385,smithch12,Olivarez,672487,Bowden,641386,bowdebe01,"Gonzalez, B",656473
