game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2023-04-03,718728,6,7,13,Trey Mancini,641820,mancitr01,Nick Madrigal,663611,madrini01,Ian Happ,664023,happia01,Patrick Wisdom,621550,wisdopa01,Yan Gomes,543228,gomesya01,Miles Mastrobuoni,670156,mastrmi01,Cody Bellinger,641355,bellico01,Dansby Swanson,621020,swansda01,Nico Hoerner,663538,hoernni01,Jonathan India,663697,indiajo01,TJ Friedl,670770,friedtj01,Kevin Newman,621028,newmake01,Wil Myers,571976,myerswi01,Spencer Steer,668715,steersp01,Luke Maile,571912,mailelu01,Tyler Stephenson,663886,stephty01,Jason Vosler,613564,vosleja01,Stuart Fairchild,656413,faircst01,Smyly,592767,smylydr01,"Thompson, K",624522,thompke02,Overton,656818,overtco01,Gibaut,664139,gibauia01,"Young, Al",622065,youngal01,"Cruz, F",518585,cruzfe01,Sanmartin,665665,sanmare01,"Farmer, B",571656,farmebu01,"Law, D",571882,lawde01
