game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
662849,2022-04-22,2,3,5,116,Detroit Tigers,115,Colorado Rockies,26999,27004,Connor Joe,656582,joeco01,Charlie Blackmon,453568,blackch02,Kris Bryant,592178,bryankr01,C.J. Cron,543068,croncj01,Ryan McMahon,641857,mcmahry01,Sam Hilliard,656541,hillisa01,Jose Iglesias,578428,iglesjo01,Dom Nuñez,624513,nunezdo01,Alan Trejo,676701,trejoal01,Derek Hill,656537,hillde01,Jonathan Schoop,570731,schoojo01,Miguel Cabrera,408234,cabremi01,Jeimer Candelario,600869,candeje01,Eric Haase,606992,haaseer01,Spencer Torkelson,679529,torkesp01,Willi Castro,650489,castrwi01,Dustin Garneau,572863,garnedu01,Daz Cameron,663662,camerda01,Beau Brieske,689225,briesbe01,Austin Gomber,596295,gombeau01,Tyler Alexander,641302,alexaty01,Jacob Barnes,606930,barneja01,Jason Foley,671345,foleyja01,Michael Fulmer,605242,fulmemi01,Rony García,665621,garciro03,Joe Jiménez,641729,jimenjo02,Wily Peralta,503449,peralwi01,Michael Pineda,501381,pinedmi01,Eduardo Rodriguez,593958,rodried05,Tarik Skubal,669373,skubata01,Gregory Soto,642397,sotogr01,Alex Lange,656638,langeal01,Will Vest,676684,vestwi01,Drew Hutchison,571800,hutchdr01,Daniel Bard,453268,bardda01,Ty Blach,621389,blachty01,Jhoulys Chacín,468504,chacijh01,Carlos Estévez,608032,estevca01,Julian Fernández,642759,fernaju02,Kyle Freeland,607536,freelky01,Lucas Gilbreath,656458,gilbrlu01,Ashton Goudeau,623485,goudeas01,Chad Kuhl,641771,kuhlch01,Justin Lawrence,664875,lawreju01,Germán Márquez,608566,marquge01,Antonio Senzatela,622608,senzaan01,Robert Stephenson,596112,stephro01,Tyler Kinley,641755,kinlety01,Alex Colomé,517008,colomal01,Alex Lange,656638,langeal01,Will Vest,676684,vestwi01,Drew Hutchison,571800,hutchdr01,Robert Stephenson,596112,stephro01,Tyler Kinley,641755,kinlety01,Alex Colomé,517008,colomal01,unknown
