game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_8_Name,Away_P_8_ID,Away_P_9_Name,Away_P_9_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID
2023-02-28,719339,4,1,5,Lenyn Sosa,672820,sosale01,Erik González,570481,gonzaer01,Sebastián  Rivero,665861,riverse01,Moisés Castillo,665940,Jake Burger,669394,burgeja01,Zach Remillard,621545,remilza01,Billy Hamilton,571740,hamilbi02,Jake Marisnick,545350,marisja01,Oscar Colás,693049,colasos01,Diego A. Castillo,660636,castidi02,P.J. Higgins,664731,higgipj01,Dominic Canzone,686527,canzodo01,Blaze Alexander,677942,alexabl01,Deyvison De Los Santos,691277,Tristin English,663536,Dominic Fletcher,666150,fletcdo01,Caleb Roberts,681134,Jake Hager,606993,hagerja01,Stiever,680692,stievjo01,Graveman,608665,graveke01,Diekman,518617,diekmja01,"Ruiz, J",614179,ruizjo01,"Shaw, B",543766,shawbr01,Ramsey,682010,ramsela02,"Pérez, A",680970,Schoenle,676881,Olson,667722,Davies,605200,davieza02,Chafin,605177,chafian01,Familia,544727,familje01,"Gilbert, T",656457,gilbety01,Biddle,592145,biddlje01,Vargas,672841,vargaca01,Stumpo,686933
