game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718202,2023-05-12,3,6,9,115,Colorado Rockies,143,Philadelphia Phillies,27004,26995,Trea Turner,607208,turnetr01,Alec Bohm,664761,bohmal01,Bryce Harper,547180,harpebr03,Nick Castellanos,592206,casteni01,Kyle Schwarber,656941,schwaky01,J.T. Realmuto,592663,realmjt01,Edmundo Sosa,624641,sosaed01,Josh Harrison,543281,harrijo05,Dalton Guthrie,656495,guthrda01,Charlie Blackmon,453568,blackch02,Jurickson Profar,595777,profaju01,Kris Bryant,592178,bryankr01,C.J. Cron,543068,croncj01,Elias Díaz,553869,diazel01,Ryan McMahon,641857,mcmahry01,Randal Grichuk,545341,grichra01,Harold Castro,605612,castrha01,Ezequiel Tovar,678662,tovarez01,Austin Gomber,596295,gombeau01,Taijuan Walker,592836,walketa01,Daniel Bard,453268,bardda01,Jake Bird,656234,birdja01,Ryan Feltner,663372,feltnry01,Kyle Freeland,607536,freelky01,Pierce Johnson,572955,johnspi01,Peter Lambert,663567,lambepe01,Connor Seabold,657756,seaboco01,Brent Suter,608718,suterbr01,Justin Lawrence,664875,lawreju01,Brad Hand,543272,handbr01,Andrew Bellatti,571479,bellaan01,Connor Brogdon,641401,brogdco01,Bailey Falter,663559,falteba01,Jeff Hoffman,656546,hoffmje02,Nick Nelson,656793,nelsoni01,Aaron Nola,605400,nolaaa01,Luis F. Ortiz,656814,ortizlu02,Gregory Soto,642397,sotogr01,Andrew Vasquez,607755,vasquan02,Zack Wheeler,554430,wheelza01,Matt Strahm,621381,strahma01,Seranthony Domínguez,622554,dominse01,Craig Kimbrel,518886,kimbrcr01,Justin Lawrence,664875,lawreju01,Brad Hand,543272,handbr01,Matt Strahm,621381,strahma01,Seranthony Domínguez,622554,dominse01,Craig Kimbrel,518886,kimbrcr01,11.0
