game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID
2023-03-22,719004,4,2,6,Christopher Morel,666624,morelch01,Owen Caissie,683357,Matt Mervis,670223,mervima01,Sergio Alcántara,642727,alcanse01,Jake Slaughter,670237,Dom Nuñez,624513,nunezdo01,Christian Franklin,681047,David Bote,623520,boteda01,Nelson Velázquez,676369,velazne01,Tony Kemp,643393,kempto01,Tyler Wade,642180,wadety01,Kyle McCann,668832,mccanky01,Pablo Reyes,622569,reyespa01,Seth Brown,664913,brownse01,Ryan Noda,676116,nodary01,Kevin Smith,675656,smithke05,Pedro Pineda,694191,Cristian Pache,665506,pachecr01,Alzolay,640470,alzolad01,Boxberger,502202,boxbebr01,Fulmer,605242,fulmemi01,Wick,592858,wickro01,Kay,641743,kayan01,Merryweather,657240,merryju01,Rucker,621074,ruckemi01,Borucki,621366,borucry01,Stout,657770,stouter01,Kaprielian,621076,kaprija01,Moll,594580,mollsa01,"Jiménez, D",666204,jimenda01,Steckenrider,608716,steckdr01,"Smith, C",663385,smithch12
