game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718455,2023-04-23,5,4,9,137,San Francisco Giants,121,New York Mets,26997,27014,Brandon Nimmo,607043,nimmobr01,Starling Marte,516782,martest01,Francisco Lindor,596019,lindofr01,Pete Alonso,624413,alonspe01,Jeff McNeil,643446,mcneije01,Daniel Vogelbach,596129,vogelda01,Brett Baty,683146,batybr01,Francisco Alvarez,682626,alvarfr01,Luis Guillorme,641645,guilllu01,LaMonte Wade Jr.,664774,wadela01,Michael Conforto,624424,confomi01,J.D. Davis,605204,davisjd01,Joc Pederson,592626,pederjo01,Mike Yastrzemski,573262,yastrmi01,Thairo Estrada,642731,estrath01,Brandon Crawford,543063,crawfbr01,Blake Sabol,666165,sabolbl01,Brett Wisely,689172,wiselbr01,Ross Stripling,548389,stripro01,Tylor Megill,656731,megilty01,Tristan Beck,663941,becktr01,Alex Cobb,502171,cobbal01,Anthony DeSclafani,543101,desclan01,Sean Hjelle,663546,hjellse01,Jakob Junis,596001,junisja01,Sean Manaea,640455,manaese01,Logan Webb,657277,webblo01,Taylor Rogers,573124,rogerta01,Tyler Rogers,643511,rogerty01,John Brebbia,605154,brebbjo01,Scott Alexander,518397,alexasc02,Camilo Doval,666808,dovalca01,Tommy Hunter,488984,hunteto02,Joey Lucchesi,664192,lucchjo01,Adam Ottavino,493603,ottavad01,David Peterson,656849,peterda01,David Robertson,502085,roberda08,Kodai Senga,673540,sengako01,Jimmy Yacabonis,642231,yacabji01,Jeff Brigham,656257,brighje01,Brooks Raley,548384,raleybr01,Drew Smith,622098,smithdr01,Taylor Rogers,573124,rogerta01,Tyler Rogers,643511,rogerty01,John Brebbia,605154,brebbjo01,Scott Alexander,518397,alexasc02,Camilo Doval,666808,dovalca01,Jeff Brigham,656257,brighje01,Brooks Raley,548384,raleybr01,Drew Smith,622098,smithdr01,9.0
