gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID
634641,2021-04-07,9,2,11,Yoshi Tsutsugo,660294,tsutsyo01,Austin Meadows,640457,meadoau01,Randy Arozarena,668227,arozara01,Brandon Lowe,664040,lowebr01,Yandy Díaz,650490,diazya01,Joey Wendle,621563,wendljo01,Manuel Margot,622534,margoma01,Francisco Mejía,642336,mejiafr01,Willy Adames,642715,adamewi01,Enrique Hernández,571771,hernaen02,Rafael Devers,646240,deverra01,J.D. Martinez,502110,martijd02,Xander Bogaerts,593428,bogaexa01,Christian Vázquez,543877,vazquch01,Hunter Renfroe,592669,renfrhu01,Christian Arroyo,624414,arroych01,Bobby Dalbec,666915,dalbebo01,Kevin Plawecki,608700,plaweke01,Nathan Eovaldi,543135,eovalna01,Ryan Yarbrough,642232,yarbrry01,Josh Taylor,657031,taylojo02,Collin McHugh,543521,mchugco01
