game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID
2021-03-13,641539,5,6,11,Brandon Marsh,669016,marshbr02,Matt Thaiss,642136,thaisma01,Keinner Piña,650658,Livan Soto,670869,sotoli01,Scott Schebler,594988,schebsc01,Jack Mayfield,608686,mayfija01,Jordyn Adams,677941,adamsjo03,Phil Gosselin,594838,gosseph01,Kean Wong,642221,wongke01,Luis González,670768,gonzalu03,Gavin Sheets,657757,sheetga01,Adam Engel,641553,engelad01,Blake Rutherford,666164,ruthebl01,Leury García,544725,garcile02,Andrew Vaughn,683734,vaughan01,Zach Remillard,621545,remilza01,Jonathan Lucroy,518960,lucrojo01,Danny Mendick,664901,mendida01,Ohtani,660271,ohtansh01,"Reed, J",596082,reedja02,Chavez,445926,chaveje01,Claudio,592222,claudal01,"Rodriguez, C",669735,rodrich01,Detmers,672282,detmere01,"Lambert, J",669424,lambeji01,Foster,641582,fostema01,Kubat,665417,Burr,621114,burrry01,Sadzeck,592712,sadzeco01,Flores Jr.,641576,florebe01,McRae,656725,mcraeal01,Wright Jr.,605541,wrighmi01,"Paulino, F",656077
