game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID
2021-03-03,642036,8,5,13,Pablo Reyes,622569,reyespa01,Payton Henry,668721,henrypa01,Corey Ray,641999,rayco01,Brice Turang,668930,turanbr02,Jamie Westbrook,642197,Tristen Lutz,669157,Garrett Mitchell,669003,mitchga01,Nick Kahle,685277,Zach Green,608339,greenza01,Joshua Mears,687084,Eguy Rosario,666703,rosareg01,Jorge Mateo,622761,mateojo01,Tucupita Marcano,672779,marcatu01,CJ Abrams,682928,abramcj01,Gosuke Katoh,641741,katohgo01,Robert Hassell III,690987,Webster Rivas,593590,rivaswe01,Nick Tanielu,657027,Rasmussen,656876,rasmudr01,Suter,608718,suterbr01,Topa,623437,topaju01,"Perdomo, A",622780,perdoan01,Yardley,642233,yardler01,"Brown, Z",641409,"Sánchez, M",667376,sanchmi01,Snell,605483,snellbl01,Melancon,453343,melanma01,Stammen,489334,stammcr01,Johnson,572955,johnspi01,"Hill, T",657612,hillti01,"Thompson, M",666168,thompma02,Altavilla,656186,altavda01,Reeves,656885
