game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID
2022-05-15,661732,1,3,4,Richie Palacios,680700,palacri01,Amed Rosario,642708,rosaram01,Andrés Giménez,665926,gimenan01,José Ramírez,608070,ramirjo01,Steven Kwan,680757,kwanst01,Owen Miller,680911,milleow01,Luke Maile,571912,mailelu01,Myles Straw,664702,strawmy01,Franmil Reyes,614177,reyesfr01,Nick Gordon,624503,gordoni01,Gio Urshela,570482,urshegi01,Ryan Jeffers,680777,jeffery01,Gary Sánchez,596142,sanchga02,Max Kepler,596146,keplema01,Royce Lewis,668904,lewisro02,Jorge Polanco,593871,polanjo01,Luis Arraez,650333,arraelu01,Byron Buxton,621439,buxtoby01,McKenzie,663474,mckentr01,"De Los Santos, E",660853,delosen01,Ryan,657746,ryanjo04,Stashak,664054,stashco01,"Smith, Joe",501925,smithjo05,Thielbar,573204,thielca01,Pagán,641941,paganem01
