game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
632636,2021-09-04,1,6,7,137,San Francisco Giants,119,Los Angeles Dodgers,26997,27015,Trea Turner,607208,turnetr01,Max Muncy,571970,muncyma01,Mookie Betts,605141,bettsmo01,Justin Turner,457759,turneju01,Corey Seager,608369,seageco01,AJ Pollock,572041,polloaj01,Chris Taylor,621035,tayloch03,Will Smith,669257,smithwi05,Julio Urías,628711,uriasju01,Darin Ruf,573131,rufda01,Kris Bryant,592178,bryankr01,Austin Slater,596103,slateau01,Evan Longoria,446334,longoev01,Buster Posey,457763,poseybu01,Brandon Belt,474832,beltbr01,Thairo Estrada,642731,estrath01,Mauricio Dubón,643289,dubonma01,Jay Jackson,543351,jacksja01,Jay Jackson,543351,jacksja01,Julio Urías,628711,uriasju01,Anthony DeSclafani,543101,desclan01,Kevin Gausman,592332,gausmke01,Dominic Leone,608678,leonedo01,Jake McGee,459429,mcgeeja01,Tyler Rogers,643511,rogerty01,Tony Watson,453265,watsoto01,Logan Webb,657277,webblo01,Jarlín García,606424,garcija04,Jose Alvarez,501625,alvarjo02,Zack Littell,641793,litteza01,Jose Quintana,500779,quintjo01,John Brebbia,605154,brebbjo01,Caleb Baragar,670056,baragca01,Sam Long,669674,longsa01,Justin Bruihl,677865,bruihju01,Walker Buehler,621111,buehlwa01,Shane Greene,572888,greensh02,Kenley Jansen,445276,janseke01,Joe Kelly,523260,kellyjo05,Corey Knebel,608349,knebeco01,Evan Phillips,623465,phillev01,David Price,456034,priceda01,Max Scherzer,453286,scherma01,Andrew Vasquez,607755,vasquan02,Alex Vesia,681911,vesiaal01,Phil Bickford,641360,bickfph01,Blake Treinen,595014,treinbl01,Brusdar Graterol,660813,gratebr01,Jarlín García,606424,garcija04,Jose Alvarez,501625,alvarjo02,Zack Littell,641793,litteza01,Jose Quintana,500779,quintjo01,John Brebbia,605154,brebbjo01,Caleb Baragar,670056,baragca01,Sam Long,669674,longsa01,Alex Vesia,681911,vesiaal01,Phil Bickford,641360,bickfph01,Blake Treinen,595014,treinbl01,Brusdar Graterol,660813,gratebr01,8.5
